x_2 y_2 D_2,px " " x_1 y_1 D_1,px " " dx dy dD,px " " abs(dx+dy)% dD,px
0.581 0.779 52 " " 0.58125 0.778125 59 " " 0.0 0.001 7 " " 0.1 7
0.255 0.473 49 " " 0.253906 0.472656 51 " " 0.002 0.0 2 " " 0.002 2
0.877 0.18 66 " " 0.876562 0.178906 69 " " 0.001 0.002 3 " " 0.201 3
0.239 0.52 70 " " 0.242188 0.517187 73 " " 0.003 0.002 3 " " 0.203 3
0.341 0.353 51 " " 0.340625 0.353906 48 " " 0.0 0.001 3 " " 0.1 3
0.637 0.526 63 " " 0.635156 0.528125 60 " " 0.002 0.002 3 " " 0.202 3
0.353 0.177 79 " " 0.354688 0.175781 78 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.781 0.073 54 " " 0.782812 0.071875 53 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.766 0.226 52 " " 0.766406 0.228125 48 " " 0.001 0.002 4 " " 0.201 4
0.87 0.03 68 " " 0.872656 0.028125 70 " " 0.002 0.002 2 " " 0.202 2
0.338 0.223 45 " " 0.3375 0.221875 44 " " 0.001 0.001 1 " " 0.101 1
0.277 0.215 50 " " 0.274219 0.217187 58 " " 0.002 0.002 8 " " 0.202 8
0.684 0.087 67 " " 0.683594 0.0859375 62 " " 0.001 0.002 5 " " 0.201 5
0.241 0.076 74 " " 0.241406 0.0789063 67 " " 0.001 0.003 7 " " 0.301 7
0.584 0.14 56 " " 0.592969 0.14375 74 " " 0.009 0.004 18 " " 0.40900000000000003 18
0.216 0.348 57 " " 0.214062 0.346875 51 " " 0.002 0.002 6 " " 0.202 6
0.142 0.134 47 " " 0.141406 0.134375 50 " " 0.001 0.0 3 " " 0.001 3
0.327 0.662 54 " " 0.326562 0.658594 48 " " 0.0 0.003 6 " " 0.3 6
0.342 0.125 69 " " 0.345313 0.125781 70 " " 0.003 0.001 1 " " 0.10300000000000001 1
0.841 0.595 81 " " 0.841406 0.600781 79 " " 0.001 0.005 2 " " 0.501 2
0.147 0.552 53 " " 0.146875 0.553906 48 " " 0.0 0.002 5 " " 0.2 5
0.891 0.559 52 " " 0.89375 0.560156 52 " " 0.002 0.001 0 " " 0.10200000000000001 0
0.252 0.284 48 " " 0.250781 0.283594 49 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.753 0.423 63 " " 0.753125 0.425781 67 " " 0.0 0.003 4 " " 0.3 4
0.906 0.248 75 " " 0.904688 0.242969 70 " " 0.002 0.005 5 " " 0.502 5
0.098 0.216 72 " " 0.102344 0.215625 64 " " 0.004 0.001 8 " " 0.10400000000000001 8
0.6 0.463 75 " " 0.6 0.460156 64 " " 0.0 0.002 11 " " 0.2 11
0.725 0.925 59 " " 2 2 2 " " 2 2 2 " " 202 2
0.173 0.209 46 " " 0.171094 0.207813 48 " " 0.002 0.001 2 " " 0.10200000000000001 2
0.581 0.728 53 " " 0.58125 0.727344 50 " " 0.0 0.001 3 " " 0.1 3
0.02 0.208 50 " " 0.0203125 0.208594 55 " " 0.0 0.001 5 " " 0.1 5
0.802 0.624 65 " " 0.8 0.630469 65 " " 0.002 0.006 0 " " 0.602 0
0.198 0.547 50 " " 0.198437 0.547656 48 " " 0.001 0.001 2 " " 0.101 2
0.032 0.48 100 " " 0.0367187 0.475 101 " " 0.005 0.005 1 " " 0.505 1
0.169 0.605 104 " " 0.167969 0.60625 108 " " 0.001 0.001 4 " " 0.101 4
0.014 0.255 41 " " 0.0148437 0.257812 47 " " 0.001 0.003 6 " " 0.301 6
0.354 0.524 60 " " 0.353906 0.524219 55 " " 0.0 0.0 5 " " 0.0 5
0.62 0.241 45 " " 0.619531 0.24375 50 " " 0.0 0.002 5 " " 0.2 5
0.546 0.223 53 " " 0.54375 0.220313 47 " " 0.002 0.002 6 " " 0.202 6
0.166 0.103 53 " " 0.165625 0.103125 53 " " 0.001 0.0 0 " " 0.001 0
0.791 0.748 53 " " 0.792188 0.744531 57 " " 0.002 0.004 4 " " 0.402 4
0.288 0.341 70 " " 0.288281 0.339844 68 " " 0.0 0.001 2 " " 0.1 2
0.011 0.322 42 " " 0.0125 0.320312 45 " " 0.002 0.002 3 " " 0.202 3
0.227 0.631 50 " " 0.227344 0.632031 53 " " 0.0 0.001 3 " " 0.1 3
0.023 0.389 60 " " 0.0234375 0.3875 56 " " 0.001 0.002 4 " " 0.201 4
0.022 0.666 50 " " 0.0226563 0.666406 52 " " 0.001 0.0 2 " " 0.001 2
0.854 0.274 51 " " 0.854688 0.274219 52 " " 0.001 0.0 1 " " 0.001 1
0.672 0.922 54 " " 2 2 2 " " 2 2 2 " " 202 2
0.26 0.434 45 " " 0.258594 0.435156 41 " " 0.002 0.002 4 " " 0.202 4
0.98 0.115 45 " " 0.98125 0.117188 51 " " 0.001 0.002 6 " " 0.201 6
0.138 0.355 47 " " 0.138281 0.35625 44 " " 0.0 0.001 3 " " 0.1 3
0.373 0.635 81 " " 0.371875 0.63125 79 " " 0.001 0.004 2 " " 0.401 2
0.495 0.798 51 " " 0.496094 0.799219 57 " " 0.001 0.001 6 " " 0.101 6
0.463 0.463 49 " " 0.463281 0.465625 50 " " 0.001 0.002 1 " " 0.201 1
0.412 0.504 45 " " 0.411719 0.507031 47 " " 0.0 0.003 2 " " 0.3 2
0.105 0.726 60 " " 0.105469 0.727344 61 " " 0.0 0.002 1 " " 0.2 1
0.332 0.467 77 " " 0.33125 0.467187 68 " " 0.001 0.0 9 " " 0.001 9
0.219 0.702 60 " " 0.216406 0.702344 65 " " 0.002 0.001 5 " " 0.10200000000000001 5
0.923 0.752 58 " " 0.921875 0.755469 55 " " 0.001 0.004 3 " " 0.401 3
0.352 0.075 57 " " 0.353906 0.0757812 57 " " 0.002 0.001 0 " " 0.10200000000000001 0
0.637 0.099 47 " " 0.638281 0.096875 44 " " 0.002 0.002 3 " " 0.202 3
0.408 0.104 48 " " 0.407031 0.10625 50 " " 0.001 0.002 2 " " 0.201 2
0.173 0.798 51 " " 0.171875 0.799219 50 " " 0.001 0.002 1 " " 0.201 1
0.462 0.206 48 " " 0.461719 0.20625 58 " " 0.0 0.0 10 " " 0.0 10
0.596 0.539 54 " " 0.598437 0.542188 58 " " 0.002 0.003 4 " " 0.302 4
0.6 0.41 46 " " 0.598437 0.410937 47 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.812 0.523 45 " " 0.8125 0.524219 42 " " 0.0 0.001 3 " " 0.1 3
0.436 0.498 45 " " 0.438281 0.501562 50 " " 0.002 0.003 5 " " 0.302 5
0.067 0.085 44 " " 0.0664062 0.0882813 47 " " 0.001 0.003 3 " " 0.301 3
0.147 0.299 54 " " 0.146094 0.297656 53 " " 0.001 0.002 1 " " 0.201 1
0.266 0.566 54 " " 0.267969 0.561719 58 " " 0.002 0.005 4 " " 0.502 4
0.395 0.822 50 " " 0.39375 0.819531 51 " " 0.002 0.002 1 " " 0.202 1
0.857 0.727 46 " " 0.855469 0.73125 53 " " 0.002 0.004 7 " " 0.402 7
0.427 0.629 64 " " 2 2 2 " " 2 2 2 " " 202 2
0.494 0.501 52 " " 0.49375 0.504687 49 " " 0.0 0.004 3 " " 0.4 3
0.468 0.248 55 " " 0.466406 0.247656 57 " " 0.002 0.0 2 " " 0.002 2
0.013 0.571 49 " " 0.0132813 0.572656 47 " " 0.001 0.002 2 " " 0.201 2
0.95 0.177 70 " " 0.953906 0.179688 100 " " 0.004 0.003 30 " " 0.304 30
0.628 0.598 57 " " 0.628125 0.603125 57 " " 0.0 0.005 0 " " 0.5 0
0.888 0.437 92 " " 0.891406 0.432813 73 " " 0.003 0.004 19 " " 0.403 19
0.519 0.177 58 " " 0.517187 0.176563 57 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.826 0.289 55 " " 0.824219 0.289062 62 " " 0.002 0.0 7 " " 0.002 7
0.228 0.822 60 " " 0.227344 0.822656 63 " " 0.001 0.001 3 " " 0.101 3
0.682 0.322 58 " " 0.68125 0.319531 52 " " 0.001 0.002 6 " " 0.201 6
0.508 0.627 48 " " 0.507812 0.628125 53 " " 0.0 0.001 5 " " 0.1 5
0.242 0.319 47 " " 0.242969 0.31875 40 " " 0.001 0.0 7 " " 0.001 7
0.531 0.67 45 " " 0.532812 0.667188 44 " " 0.002 0.002 1 " " 0.202 1
0.726 0.189 51 " " 0.725 0.189844 56 " " 0.001 0.001 5 " " 0.101 5
0.405 0.271 52 " " 0.405469 0.272656 57 " " 0.001 0.002 5 " " 0.201 5
0.399 0.222 44 " " 0.4 0.222656 48 " " 0.001 0.001 4 " " 0.101 4
0.105 0.484 65 " " 0.103125 0.482812 61 " " 0.002 0.002 4 " " 0.202 4
0.723 0.4 44 " " 0.725 0.401563 43 " " 0.002 0.002 1 " " 0.202 1
0.773 0.128 55 " " 0.773438 0.128906 55 " " 0.0 0.001 0 " " 0.1 0
0.191 0.455 60 " " 0.188281 0.4625 59 " " 0.002 0.007 1 " " 0.7020000000000001 1
0.319 0.554 59 " " 0.317969 0.553125 55 " " 0.001 0.001 4 " " 0.101 4
