x_2 y_2 D_2,px " " x_1 y_1 D_1,px " " dx dy dD,px " " abs(dx+dy)% dD,px
0.729 0.159 74 " " 0.730469 0.160938 72 " " 0.002 0.002 2 " " 0.202 2
0.318 0.622 74 " " 0.320312 0.622656 80 " " 0.002 0.001 6 " " 0.10200000000000001 6
0.127 0.107 68 " " 0.128125 0.10625 73 " " 0.002 0.001 5 " " 0.10200000000000001 5
0.373 0.8 67 " " 0.371875 0.800781 62 " " 0.002 0.001 5 " " 0.10200000000000001 5
0.243 0.399 73 " " 0.24375 0.396094 74 " " 0.001 0.003 1 " " 0.301 1
0.681 0.726 52 " " 0.682031 0.723437 58 " " 0.001 0.002 6 " " 0.201 6
0.114 0.38 58 " " 0.114844 0.38125 64 " " 0.001 0.001 6 " " 0.101 6
0.381 0.406 69 " " 0.382812 0.403906 66 " " 0.002 0.002 3 " " 0.202 3
0.566 0.373 55 " " 0.566406 0.374219 56 " " 0.001 0.001 1 " " 0.101 1
0.611 0.576 50 " " 0.610937 0.577344 53 " " 0.0 0.002 3 " " 0.2 3
0.148 0.672 124 " " 0.14375 0.672656 114 " " 0.004 0.001 10 " " 0.10400000000000001 10
0.937 0.622 60 " " 0.939062 0.623438 70 " " 0.002 0.002 10 " " 0.202 10
0.377 0.3 54 " " 0.379687 0.299219 48 " " 0.002 0.001 6 " " 0.10200000000000001 6
0.209 0.208 54 " " 0.210938 0.208594 59 " " 0.002 0.001 5 " " 0.10200000000000001 5
0.052 0.726 56 " " 0.0515625 0.726562 52 " " 0.0 0.001 4 " " 0.1 4
0.202 0.434 60 " " 0.203125 0.434375 61 " " 0.002 0.0 1 " " 0.002 1
0.301 0.2 86 " " 0.3 0.200781 84 " " 0.001 0.001 2 " " 0.101 2
0.295 0.402 63 " " 0.295312 0.400781 64 " " 0.0 0.001 1 " " 0.1 1
0.077 0.698 60 " " 0.0804688 0.697656 55 " " 0.004 0.0 5 " " 0.004 5
0.404 0.344 88 " " 0.400781 0.346875 86 " " 0.003 0.003 2 " " 0.303 2
0.278 0.095 57 " " 0.280469 0.09375 60 " " 0.002 0.001 3 " " 0.10200000000000001 3
0.453 0.745 56 " " 0.452344 0.747656 58 " " 0.001 0.002 2 " " 0.201 2
0.405 0.636 59 " " 0.401563 0.632812 55 " " 0.003 0.003 4 " " 0.303 4
0.673 0.779 58 " " 0.671875 0.783594 56 " " 0.002 0.005 2 " " 0.502 2
0.805 0.273 62 " " 0.808594 0.271094 59 " " 0.003 0.002 3 " " 0.203 3
0.197 0.758 87 " " 0.192969 0.757812 77 " " 0.004 0.0 10 " " 0.004 10
0.05 0.198 60 " " 2 2 2 " " 2 2 2 " " 202 2
0.791 0.736 68 " " 0.789844 0.736719 67 " " 0.001 0.001 1 " " 0.101 1
0.534 0.476 61 " " 0.5375 0.477344 53 " " 0.003 0.002 8 " " 0.203 8
0.224 0.349 61 " " 0.223438 0.347656 67 " " 0.001 0.002 6 " " 0.201 6
0.224 0.812 64 " " 0.228125 0.810156 52 " " 0.004 0.002 12 " " 0.20400000000000001 12
0.38 0.475 44 " " 0.380469 0.474219 48 " " 0.0 0.001 4 " " 0.1 4
0.655 0.259 92 " " 0.65625 0.258594 90 " " 0.001 0.001 2 " " 0.101 2
0.488 0.541 51 " " 0.489844 0.541406 51 " " 0.002 0.0 0 " " 0.002 0
0.017 0.266 54 " " 0.0203125 0.269531 58 " " 0.003 0.004 4 " " 0.403 4
0.015 0.621 50 " " 0.0164062 0.621875 49 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.429 0.688 47 " " 0.43125 0.691406 50 " " 0.002 0.003 3 " " 0.302 3
0.651 0.336 54 " " 0.648438 0.336719 52 " " 0.002 0.001 2 " " 0.10200000000000001 2
0.131 0.599 52 " " 0.130469 0.602344 51 " " 0.001 0.003 1 " " 0.301 1
0.219 0.269 62 " " 0.217187 0.266406 57 " " 0.002 0.002 5 " " 0.202 5
0.123 0.24 52 " " 0.123438 0.241406 52 " " 0.0 0.002 0 " " 0.2 0
0.693 0.331 60 " " 0.691406 0.329688 58 " " 0.002 0.002 2 " " 0.202 2
0.838 0.55 80 " " 0.834375 0.547656 76 " " 0.003 0.002 4 " " 0.203 4
0.083 0.597 57 " " 0.0835937 0.59375 54 " " 0.001 0.003 3 " " 0.301 3
0.353 0.526 48 " " 0.35 0.527344 50 " " 0.003 0.002 2 " " 0.203 2
0.523 0.529 50 " " 0.524219 0.530469 53 " " 0.001 0.002 3 " " 0.201 3
0.53 0.107 55 " " 0.529688 0.111719 53 " " 0.001 0.005 2 " " 0.501 2
0.699 0.653 52 " " 0.701563 0.653125 51 " " 0.002 0.0 1 " " 0.002 1
0.05 0.615 42 " " 0.0484375 0.616406 42 " " 0.002 0.002 0 " " 0.202 0
0.643 0.755 46 " " 0.641406 0.754687 48 " " 0.002 0.0 2 " " 0.002 2
0.177 0.176 53 " " 0.177344 0.174219 43 " " 0.0 0.002 10 " " 0.2 10
0.755 0.273 86 " " 0.758594 0.271875 86 " " 0.003 0.002 0 " " 0.203 0
0.212 0.6 68 " " 0.217187 0.600781 76 " " 0.005 0.001 8 " " 0.10500000000000001 8
0.4 0.255 80 " " 0.397656 0.255469 73 " " 0.002 0.0 7 " " 0.002 7
0.206 0.552 44 " " 0.207813 0.553125 43 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.252 0.315 49 " " 0.253906 0.314063 44 " " 0.002 0.001 5 " " 0.10200000000000001 5
0.447 0.812 57 " " 0.446094 0.815625 55 " " 0.001 0.003 2 " " 0.301 2
0.593 0.659 52 " " 0.596094 0.657812 51 " " 0.003 0.001 1 " " 0.10300000000000001 1
0.629 0.409 51 " " 0.625781 0.407031 43 " " 0.003 0.002 8 " " 0.203 8
0.443 0.555 61 " " 0.446875 0.553906 56 " " 0.004 0.002 5 " " 0.20400000000000001 5
0.151 0.215 61 " " 0.151562 0.215625 55 " " 0.001 0.001 6 " " 0.101 6
0.011 0.578 40 " " 0.0117188 0.574219 38 " " 0.001 0.004 2 " " 0.401 2
0.045 0.499 51 " " 0.0445312 0.499219 45 " " 0.0 0.0 6 " " 0.0 6
0.173 0.338 53 " " 0.171094 0.340625 52 " " 0.002 0.002 1 " " 0.202 1
0.668 0.116 48 " " 0.667188 0.115625 45 " " 0.001 0.0 3 " " 0.001 3
0.814 0.784 65 " " 0.816406 0.782812 60 " " 0.002 0.002 5 " " 0.202 5
0.839 0.623 66 " " 0.840625 0.624219 68 " " 0.002 0.002 2 " " 0.202 2
0.266 0.615 49 " " 0.264844 0.613281 43 " " 0.002 0.002 6 " " 0.202 6
0.92 0.452 48 " " 0.917969 0.453125 48 " " 0.002 0.001 0 " " 0.10200000000000001 0
0.666 0.171 56 " " 0.667188 0.167969 54 " " 0.002 0.003 2 " " 0.302 2
0.116 0.512 48 " " 0.116406 0.510156 51 " " 0.001 0.002 3 " " 0.201 3
0.019 0.128 45 " " 0.01875 0.129688 48 " " 0.0 0.002 3 " " 0.2 3
0.524 0.904 65 " " 2 2 2 " " 2 2 2 " " 202 2
0.863 0.506 51 " " 0.863281 0.508594 57 " " 0.0 0.002 6 " " 0.2 6
0.045 0.574 51 " " 0.0453125 0.577344 46 " " 0.001 0.003 5 " " 0.301 5
0.402 0.752 75 " " 0.402344 0.75 71 " " 0.001 0.002 4 " " 0.201 4
0.795 0.388 48 " " 0.79375 0.390625 44 " " 0.002 0.002 4 " " 0.202 4
0.484 0.451 62 " " 0.485156 0.451562 58 " " 0.001 0.001 4 " " 0.101 4
0.091 0.553 42 " " 0.090625 0.553906 42 " " 0.001 0.001 0 " " 0.101 0
0.294 0.505 68 " " 0.292969 0.507031 55 " " 0.001 0.002 13 " " 0.201 13
0.605 0.36 62 " " 0.603125 0.360156 48 " " 0.002 0.0 14 " " 0.002 14
0.326 0.452 45 " " 0.324219 0.453906 42 " " 0.002 0.002 3 " " 0.202 3
0.07 0.345 132 " " 0.0664062 0.34375 130 " " 0.003 0.002 2 " " 0.203 2
0.605 0.748 55 " " 0.6 0.746094 53 " " 0.005 0.002 2 " " 0.20500000000000002 2
0.33 0.726 47 " " 0.333594 0.728906 45 " " 0.003 0.003 2 " " 0.303 2
0.264 0.655 42 " " 0.264844 0.655469 43 " " 0.001 0.001 1 " " 0.101 1
0.098 0.064 49 " " 2 2 2 " " 2 2 2 " " 202 2
0.853 0.731 68 " " 0.854688 0.73125 65 " " 0.002 0.0 3 " " 0.002 3
0.688 0.384 47 " " 0.688281 0.383594 47 " " 0.0 0.0 0 " " 0.0 0
0.185 0.487 52 " " 0.185156 0.485938 46 " " 0.0 0.002 6 " " 0.2 6
0.458 0.504 48 " " 0.457031 0.50625 48 " " 0.001 0.002 0 " " 0.201 0
0.347 0.37 49 " " 0.344531 0.371875 50 " " 0.002 0.002 1 " " 0.202 1
0.848 0.129 54 " " 0.846094 0.130469 49 " " 0.002 0.002 5 " " 0.202 5
0.475 0.867 63 " " 0.475 0.864062 64 " " 0.0 0.003 1 " " 0.3 1
0.809 0.102 47 " " 0.810938 0.1 45 " " 0.002 0.002 2 " " 0.202 2
0.562 0.286 92 " " 0.564062 0.286719 84 " " 0.002 0.001 8 " " 0.10200000000000001 8
0.674 0.429 55 " " 0.676562 0.430469 62 " " 0.002 0.002 7 " " 0.202 7
0.461 0.641 55 " " 0.460938 0.638281 53 " " 0.0 0.003 2 " " 0.3 2
