x_2 y_2 D_2,px " " x_1 y_1 D_1,px " " dx dy dD,px " " abs(dx+dy)% dD,px
0.563 0.655 64 " " 0.5625 0.654688 65 " " 0.001 0.0 1 " " 0.001 1
0.655 0.453 44 " " 0.654688 0.451562 47 " " 0.001 0.002 3 " " 0.201 3
0.812 0.212 79 " " 0.811719 0.210938 76 " " 0.001 0.002 3 " " 0.201 3
0.491 0.68 54 " " 0.491406 0.678906 53 " " 0.001 0.002 1 " " 0.201 1
0.15 0.705 68 " " 0.15 0.707031 68 " " 0.0 0.002 0 " " 0.2 0
0.733 0.083 101 " " 0.733594 0.0859375 104 " " 0.001 0.003 3 " " 0.301 3
0.225 0.659 52 " " 0.225781 0.657812 60 " " 0.001 0.001 8 " " 0.101 8
0.863 0.247 69 " " 0.864062 0.248437 69 " " 0.002 0.002 0 " " 0.202 0
0.448 0.173 64 " " 0.445312 0.174219 60 " " 0.002 0.001 4 " " 0.10200000000000001 4
0.781 0.786 76 " " 0.779688 0.782031 70 " " 0.002 0.004 6 " " 0.402 6
0.388 0.239 70 " " 0.388281 0.240625 68 " " 0.0 0.002 2 " " 0.2 2
0.802 0.266 66 " " 0.802344 0.267188 70 " " 0.0 0.001 4 " " 0.1 4
0.777 0.859 72 " " 0.775781 0.85625 69 " " 0.001 0.003 3 " " 0.301 3
0.264 0.774 80 " " 0.264844 0.777344 75 " " 0.001 0.003 5 " " 0.301 5
0.734 0.824 74 " " 0.736719 0.826563 68 " " 0.002 0.002 6 " " 0.202 6
0.776 0.535 59 " " 0.775 0.535156 62 " " 0.001 0.0 3 " " 0.001 3
0.048 0.656 54 " " 0.0476562 0.657812 54 " " 0.0 0.002 0 " " 0.2 0
0.918 0.383 60 " " 0.916406 0.384375 60 " " 0.002 0.002 0 " " 0.202 0
0.888 0.442 96 " " 0.8875 0.441406 87 " " 0.001 0.001 9 " " 0.101 9
0.159 0.415 62 " " 0.158594 0.417188 63 " " 0.0 0.002 1 " " 0.2 1
0.749 0.265 71 " " 0.746875 0.260938 66 " " 0.002 0.004 5 " " 0.402 5
0.512 0.132 49 " " 0.510938 0.132812 51 " " 0.001 0.001 2 " " 0.101 2
0.869 0.697 59 " " 0.867188 0.696875 53 " " 0.002 0.0 6 " " 0.002 6
0.346 0.281 58 " " 0.346094 0.28125 60 " " 0.0 0.0 2 " " 0.0 2
0.657 0.684 40 " " 0.657812 0.684375 43 " " 0.001 0.0 3 " " 0.001 3
0.566 0.769 76 " " 0.566406 0.76875 74 " " 0.001 0.0 2 " " 0.001 2
0.45 0.611 47 " " 0.45 0.609375 45 " " 0.0 0.002 2 " " 0.2 2
0.256 0.411 43 " " 0.255469 0.411719 37 " " 0.001 0.001 6 " " 0.101 6
0.237 0.723 56 " " 0.239844 0.721094 59 " " 0.002 0.002 3 " " 0.202 3
0.052 0.313 66 " " 0.046875 0.313281 62 " " 0.005 0.0 4 " " 0.005 4
