x_2 y_2 D_2,px " " x_1 y_1 D_1,px " " dx dy dD,px " " abs(dx+dy)% dD,px
0.551 0.3 72 " " 0.554688 0.302344 72 " " 0.004 0.002 0 " " 0.20400000000000001 0
0.333 0.531 51 " " 0.333594 0.53125 50 " " 0.001 0.0 1 " " 0.001 1
0.26 0.775 66 " " 0.264062 0.778906 60 " " 0.004 0.004 6 " " 0.404 6
0.418 0.416 91 " " 0.416406 0.417969 91 " " 0.002 0.002 0 " " 0.202 0
0.105 0.582 54 " " 0.103906 0.584375 52 " " 0.001 0.002 2 " " 0.201 2
0.605 0.566 70 " " 0.60625 0.567187 71 " " 0.001 0.001 1 " " 0.101 1
0.81 0.259 48 " " 0.811719 0.258594 43 " " 0.002 0.001 5 " " 0.10200000000000001 5
0.684 0.3 52 " " 0.682813 0.302344 56 " " 0.001 0.002 4 " " 0.201 4
0.259 0.704 52 " " 0.258594 0.703906 55 " " 0.001 0.0 3 " " 0.001 3
0.519 0.204 68 " " 0.519531 0.203906 79 " " 0.001 0.0 11 " " 0.001 11
0.353 0.331 61 " " 0.353125 0.33125 65 " " 0.0 0.0 4 " " 0.0 4
0.581 0.1 60 " " 0.584375 0.103906 62 " " 0.003 0.004 2 " " 0.403 2
0.842 0.535 71 " " 0.839063 0.535156 63 " " 0.003 0.0 8 " " 0.003 8
0.338 0.274 63 " " 0.339063 0.271875 68 " " 0.001 0.002 5 " " 0.201 5
0.164 0.337 58 " " 0.165625 0.332812 49 " " 0.002 0.004 9 " " 0.402 9
0.627 0.221 104 " " 0.628125 0.228125 107 " " 0.001 0.007 3 " " 0.7010000000000001 3
0.057 0.785 55 " " 0.059375 0.784375 59 " " 0.002 0.001 4 " " 0.10200000000000001 4
0.159 0.645 51 " " 0.159375 0.644531 50 " " 0.001 0.0 1 " " 0.001 1
0.752 0.239 65 " " 0.751562 0.245312 65 " " 0.0 0.006 0 " " 0.6 0
0.295 0.724 65 " " 0.296094 0.725 62 " " 0.001 0.001 3 " " 0.101 3
0.217 0.709 69 " " 0.217969 0.705469 67 " " 0.001 0.004 2 " " 0.401 2
0.381 0.624 64 " " 0.379687 0.620313 64 " " 0.002 0.004 0 " " 0.402 0
0.112 0.202 111 " " 0.114063 0.209375 112 " " 0.002 0.007 1 " " 0.7020000000000001 1
0.798 0.492 57 " " 0.797656 0.49375 55 " " 0.001 0.002 2 " " 0.201 2
0.165 0.74 71 " " 0.167187 0.739062 69 " " 0.002 0.001 2 " " 0.10200000000000001 2
0.215 0.33 56 " " 0.214844 0.330469 51 " " 0.0 0.001 5 " " 0.1 5
0.141 0.608 53 " " 0.141406 0.608594 57 " " 0.001 0.001 4 " " 0.101 4
0.764 0.183 59 " " 0.7625 0.182812 61 " " 0.002 0.0 2 " " 0.002 2
0.709 0.195 60 " " 0.708594 0.194531 65 " " 0.001 0.001 5 " " 0.101 5
0.851 0.237 62 " " 0.855469 0.239063 62 " " 0.005 0.002 0 " " 0.20500000000000002 0
0.682 0.241 59 " " 0.679688 0.241406 60 " " 0.002 0.0 1 " " 0.002 1
0.635 0.289 46 " " 0.636719 0.290625 50 " " 0.002 0.002 4 " " 0.202 4
0.096 0.693 73 " " 0.0960938 0.689844 73 " " 0.0 0.003 0 " " 0.3 0
0.908 0.57 53 " " 0.909375 0.569531 57 " " 0.002 0.0 4 " " 0.002 4
0.727 0.546 63 " " 0.725781 0.547656 63 " " 0.002 0.002 0 " " 0.202 0
0.74 0.346 128 " " 0.742969 0.35625 129 " " 0.003 0.01 1 " " 1.003 1
0.661 0.712 65 " " 0.6625 0.707812 58 " " 0.002 0.004 7 " " 0.402 7
0.297 0.609 49 " " 0.297656 0.610156 47 " " 0.001 0.001 2 " " 0.101 2
0.341 0.481 52 " " 0.344531 0.482812 50 " " 0.003 0.002 2 " " 0.203 2
0.635 0.074 58 " " 0.639844 0.0765625 56 " " 0.005 0.002 2 " " 0.20500000000000002 2
0.091 0.298 49 " " 0.0914062 0.295312 48 " " 0.0 0.002 1 " " 0.2 1
0.034 0.548 62 " " 0.0335938 0.546875 62 " " 0.0 0.002 0 " " 0.2 0
0.868 0.196 51 " " 0.867188 0.194531 48 " " 0.001 0.002 3 " " 0.201 3
0.8 0.429 64 " " 0.800781 0.429688 68 " " 0.001 0.001 4 " " 0.101 4
0.834 0.327 96 " " 0.835156 0.328906 103 " " 0.001 0.002 7 " " 0.201 7
0.268 0.605 45 " " 0.26875 0.605469 44 " " 0.001 0.0 1 " " 0.001 1
0.862 0.648 64 " " 0.860937 0.644531 60 " " 0.001 0.004 4 " " 0.401 4
0.831 0.07 129 " " 0.845312 0.0625 146 " " 0.014 0.008 17 " " 0.8140000000000001 17
0.09 0.53 57 " " 0.090625 0.529688 59 " " 0.001 0.001 2 " " 0.101 2
0.227 0.527 43 " " 0.221875 0.528125 45 " " 0.005 0.002 2 " " 0.20500000000000002 2
0.152 0.456 48 " " 0.153125 0.45625 47 " " 0.001 0.0 1 " " 0.001 1
0.733 0.641 60 " " 0.730469 0.639844 55 " " 0.002 0.002 5 " " 0.202 5
0.027 0.222 98 " " 0.0320312 0.228125 102 " " 0.005 0.006 4 " " 0.605 4
0.487 0.475 82 " " 0.485156 0.475781 81 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.608 0.63 59 " " 0.609375 0.628906 57 " " 0.002 0.002 2 " " 0.202 2
0.343 0.159 71 " " 0.342187 0.164062 73 " " 0.001 0.005 2 " " 0.501 2
0.579 0.378 81 " " 0.576563 0.378906 79 " " 0.002 0.001 2 " " 0.10200000000000001 2
0.878 0.589 61 " " 0.873438 0.588281 53 " " 0.005 0.001 8 " " 0.10500000000000001 8
0.33 0.427 47 " " 0.330469 0.424219 47 " " 0.0 0.003 0 " " 0.3 0
0.243 0.163 159 " " 0.241406 0.165625 162 " " 0.002 0.002 3 " " 0.202 3
0.476 0.38 72 " " 0.475 0.378125 72 " " 0.001 0.002 0 " " 0.201 0
0.737 0.077 69 " " 0.738281 0.078125 70 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.022 0.338 44 " " 0.0203125 0.340625 44 " " 0.002 0.002 0 " " 0.202 0
0.387 0.292 54 " " 0.385938 0.290625 47 " " 0.001 0.002 7 " " 0.201 7
0.165 0.523 58 " " 0.167969 0.522656 54 " " 0.003 0.0 4 " " 0.003 4
0.509 0.573 59 " " 0.5125 0.575 56 " " 0.004 0.002 3 " " 0.20400000000000001 3
0.29 0.305 46 " " 0.289844 0.305469 43 " " 0.0 0.001 3 " " 0.1 3
0.759 0.617 44 " " 0.759375 0.620313 47 " " 0.001 0.003 3 " " 0.301 3
0.312 0.37 76 " " 0.314844 0.367969 70 " " 0.002 0.002 6 " " 0.202 6
0.607 0.145 55 " " 0.60625 0.145313 61 " " 0.001 0.0 6 " " 0.001 6
0.644 0.495 70 " " 0.642187 0.492969 78 " " 0.002 0.002 8 " " 0.202 8
0.429 0.242 46 " " 0.428906 0.242969 43 " " 0.0 0.001 3 " " 0.1 3
0.661 0.342 71 " " 0.663281 0.342187 70 " " 0.002 0.0 1 " " 0.002 1
0.389 0.135 52 " " 0.388281 0.133594 51 " " 0.001 0.002 1 " " 0.201 1
0.289 0.424 57 " " 0.289844 0.428906 60 " " 0.001 0.005 3 " " 0.501 3
0.302 0.493 61 " " 0.303125 0.494531 59 " " 0.002 0.002 2 " " 0.202 2
0.966 0.47 53 " " 0.964063 0.46875 63 " " 0.002 0.001 10 " " 0.10200000000000001 10
0.272 0.336 43 " " 0.271875 0.335938 41 " " 0.0 0.0 2 " " 0.0 2
0.332 0.105 48 " " 0.33125 0.103906 48 " " 0.001 0.001 0 " " 0.101 0
0.586 0.704 54 " " 0.586719 0.710156 57 " " 0.001 0.006 3 " " 0.601 3
0.249 0.359 46 " " 0.248437 0.360156 40 " " 0.001 0.002 6 " " 0.201 6
0.009 0.371 34 " " 0.009375 0.371875 35 " " 0.001 0.001 1 " " 0.101 1
0.43 0.292 52 " " 0.428906 0.292969 51 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.657 0.11 61 " " 0.657812 0.110156 66 " " 0.001 0.0 5 " " 0.001 5
0.362 0.663 48 " " 0.360938 0.666406 52 " " 0.002 0.003 4 " " 0.302 4
0.983 0.411 68 " " 0.983594 0.403125 61 " " 0.001 0.008 7 " " 0.801 7
0.806 0.377 44 " " 0.804688 0.376563 45 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.554 0.236 42 " " 0.553125 0.241406 48 " " 0.001 0.005 6 " " 0.501 6
0.052 0.295 63 " " 0.0507812 0.290625 64 " " 0.002 0.004 1 " " 0.402 1
0.021 0.302 40 " " 2 2 2 " " 2 2 2 " " 202 2
0.43 0.633 58 " " 0.428906 0.632031 57 " " 0.001 0.001 1 " " 0.101 1
0.261 0.505 61 " " 0.261719 0.50625 54 " " 0.001 0.001 7 " " 0.101 7
0.456 0.692 53 " " 0.455469 0.69375 52 " " 0.001 0.002 1 " " 0.201 1
0.22 0.626 100 " " 0.220313 0.627344 104 " " 0.0 0.002 4 " " 0.2 4
0.298 0.56 50 " " 0.296094 0.564844 55 " " 0.002 0.005 5 " " 0.502 5
0.575 0.22 42 " " 0.575 0.220313 39 " " 0.0 0.001 3 " " 0.1 3
0.625 0.704 72 " " 0.624219 0.694531 67 " " 0.001 0.009 5 " " 0.9009999999999999 5
0.013 0.412 36 " " 0.0140625 0.408594 44 " " 0.002 0.003 8 " " 0.302 8
0.111 0.745 80 " " 0.110937 0.746094 73 " " 0.0 0.002 7 " " 0.2 7
0.32 0.315 37 " " 0.320312 0.315625 37 " " 0.001 0.001 0 " " 0.101 0
0.784 0.584 62 " " 0.784375 0.585156 57 " " 0.0 0.002 5 " " 0.2 5
0.589 0.505 52 " " 0.589844 0.504687 50 " " 0.001 0.001 2 " " 0.101 2
0.573 0.177 48 " " 0.573438 0.177344 57 " " 0.001 0.001 9 " " 0.101 9
0.716 0.275 47 " " 0.717969 0.273438 50 " " 0.002 0.002 3 " " 0.202 3
0.23 0.377 52 " " 0.229687 0.372656 44 " " 0.001 0.004 8 " " 0.401 8
0.251 0.286 52 " " 0.250781 0.289844 51 " " 0.0 0.004 1 " " 0.4 1
0.564 0.584 72 " " 0.564062 0.588281 68 " " 0.0 0.005 4 " " 0.5 4
0.422 0.663 44 " " 0.422656 0.66875 50 " " 0.001 0.005 6 " " 0.501 6
0.24 0.441 67 " " 0.239063 0.44375 64 " " 0.001 0.003 3 " " 0.301 3
0.655 0.605 77 " " 0.655469 0.607031 76 " " 0.0 0.002 1 " " 0.2 1
0.317 0.191 51 " " 2 2 2 " " 2 2 2 " " 202 2
0.662 0.413 53 " " 0.664844 0.414844 49 " " 0.003 0.002 4 " " 0.203 4
0.42 0.494 62 " " 0.421094 0.495313 63 " " 0.001 0.002 1 " " 0.201 1
0.583 0.258 41 " " 0.582812 0.257812 39 " " 0.0 0.0 2 " " 0.0 2
0.12 0.337 45 " " 0.119531 0.334375 46 " " 0.0 0.002 1 " " 0.2 1
0.384 0.473 54 " " 0.383594 0.475 55 " " 0.001 0.002 1 " " 0.201 1
0.749 0.505 58 " " 0.746875 0.503906 56 " " 0.002 0.001 2 " " 0.10200000000000001 2
0.087 0.348 57 " " 0.0875 0.355469 56 " " 0.0 0.007 1 " " 0.7000000000000001 1
0.027 0.698 40 " " 0.0289063 0.696094 47 " " 0.002 0.002 7 " " 0.202 7
0.023 0.471 75 " " 0.028125 0.470313 80 " " 0.005 0.001 5 " " 0.10500000000000001 5
0.53 0.377 78 " " 0.528906 0.380469 76 " " 0.001 0.004 2 " " 0.401 2
0.322 0.656 66 " " 0.319531 0.657812 64 " " 0.002 0.002 2 " " 0.202 2
0.28 0.218 72 " " 2 2 2 " " 2 2 2 " " 202 2
0.705 0.033 53 " " 0.705469 0.0335938 59 " " 0.001 0.001 6 " " 0.101 6
0.789 0.229 44 " " 0.789062 0.228906 42 " " 0.0 0.0 2 " " 0.0 2
0.187 0.116 68 " " 0.186719 0.11875 69 " " 0.0 0.002 1 " " 0.2 1
0.838 0.179 52 " " 2 2 2 " " 2 2 2 " " 202 2
0.03 0.741 47 " " 2 2 2 " " 2 2 2 " " 202 2
0.452 0.611 45 " " 2 2 2 " " 2 2 2 " " 202 2
0.607 0.318 71 " " 0.603906 0.316406 64 " " 0.003 0.002 7 " " 0.203 7
0.877 0.523 42 " " 0.876562 0.521875 43 " " 0.0 0.001 1 " " 0.1 1
0.927 0.226 52 " " 0.925781 0.224219 47 " " 0.001 0.002 5 " " 0.201 5
0.266 0.455 39 " " 2 2 2 " " 2 2 2 " " 202 2
0.762 0.45 49 " " 0.761719 0.453906 51 " " 0.0 0.004 2 " " 0.4 2
0.083 0.625 51 " " 0.0851562 0.625781 48 " " 0.002 0.001 3 " " 0.10200000000000001 3
0.766 0.107 62 " " 0.773438 0.110937 59 " " 0.007 0.004 3 " " 0.40700000000000003 3
0.147 0.493 40 " " 0.145313 0.494531 48 " " 0.002 0.002 8 " " 0.202 8
0.973 0.155 62 " " 0.972656 0.15625 73 " " 0.001 0.002 11 " " 0.201 11
0.472 0.24 119 " " 0.478906 0.24375 134 " " 0.007 0.004 15 " " 0.40700000000000003 15
0.74 0.591 33 " " 2 2 2 " " 2 2 2 " " 202 2
0.362 0.577 56 " " 2 2 2 " " 2 2 2 " " 202 2
0.189 0.441 58 " " 0.189063 0.442969 51 " " 0.0 0.002 7 " " 0.2 7
0.393 0.216 69 " " 0.392188 0.214844 70 " " 0.001 0.002 1 " " 0.201 1
0.812 0.212 46 " " 0.811719 0.2125 45 " " 0.0 0.001 1 " " 0.1 1
0.48 0.12 136 " " 0.484375 0.122656 142 " " 0.004 0.002 6 " " 0.20400000000000001 6
0.395 0.362 44 " " 2 2 2 " " 2 2 2 " " 202 2
0.828 0.483 39 " " 0.825781 0.48125 40 " " 0.002 0.002 1 " " 0.202 1
0.851 0.484 41 " " 0.85 0.483594 38 " " 0.001 0.0 3 " " 0.001 3
0.058 0.512 37 " " 2 2 2 " " 2 2 2 " " 202 2
0.866 0.455 45 " " 0.867188 0.457812 49 " " 0.001 0.002 4 " " 0.201 4
0.799 0.54 47 " " 0.798437 0.542188 55 " " 0.001 0.002 8 " " 0.201 8
0.55 0.065 52 " " 0.549219 0.0664062 49 " " 0.001 0.002 3 " " 0.201 3
0.467 0.534 48 " " 0.465625 0.534375 49 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.204 0.499 51 " " 0.203906 0.496094 41 " " 0.0 0.003 10 " " 0.3 10
0.131 0.427 69 " " 0.126563 0.426562 75 " " 0.005 0.0 6 " " 0.005 6
0.163 0.384 34 " " 2 2 2 " " 2 2 2 " " 202 2
