x_2 y_2 D_2,px " " x_1 y_1 D_1,px " " dx dy dD,px " " abs(dx+dy)% dD,px
0.609 0.48 52 " " 0.610156 0.478125 54 " " 0.002 0.002 2 " " 0.202 2
0.589 0.526 70 " " 0.590625 0.528125 69 " " 0.002 0.002 1 " " 0.202 1
0.928 0.333 103 " " 0.927344 0.332031 108 " " 0.001 0.001 5 " " 0.101 5
0.44 0.139 50 " " 0.439844 0.140625 46 " " 0.0 0.002 4 " " 0.2 4
0.126 0.164 46 " " 0.127344 0.164062 46 " " 0.002 0.0 0 " " 0.002 0
0.224 0.577 64 " " 0.225 0.578906 66 " " 0.001 0.002 2 " " 0.201 2
0.023 0.22 76 " " 0.0242187 0.219531 76 " " 0.001 0.0 0 " " 0.001 0
0.158 0.752 46 " " 0.158594 0.753125 46 " " 0.001 0.001 0 " " 0.101 0
0.609 0.437 45 " " 0.609375 0.4375 39 " " 0.001 0.001 6 " " 0.101 6
0.289 0.588 81 " " 0.291406 0.585938 77 " " 0.002 0.002 4 " " 0.202 4
0.423 0.639 48 " " 0.423438 0.641406 52 " " 0.0 0.002 4 " " 0.2 4
0.433 0.595 54 " " 0.432813 0.595312 59 " " 0.0 0.001 5 " " 0.1 5
0.656 0.209 65 " " 0.653125 0.208594 66 " " 0.003 0.0 1 " " 0.003 1
0.422 0.065 50 " " 0.419531 0.0664062 46 " " 0.002 0.002 4 " " 0.202 4
0.377 0.385 48 " " 0.375781 0.386719 49 " " 0.001 0.002 1 " " 0.201 1
0.132 0.251 57 " " 0.130469 0.252344 55 " " 0.002 0.002 2 " " 0.202 2
0.207 0.46 59 " " 0.207031 0.460156 67 " " 0.0 0.0 8 " " 0.0 8
0.408 0.677 41 " " 0.407031 0.678125 42 " " 0.001 0.002 1 " " 0.201 1
0.473 0.696 62 " " 0.473437 0.697656 57 " " 0.001 0.002 5 " " 0.201 5
0.139 0.791 39 " " 0.134375 0.785937 39 " " 0.004 0.005 0 " " 0.504 0
0.189 0.53 55 " " 0.1875 0.530469 57 " " 0.002 0.001 2 " " 0.10200000000000001 2
0.448 0.755 51 " " 0.449219 0.755469 52 " " 0.001 0.001 1 " " 0.101 1
0.539 0.073 55 " " 0.540625 0.071875 57 " " 0.002 0.002 2 " " 0.202 2
0.804 0.181 62 " " 0.807031 0.180469 63 " " 0.003 0.001 1 " " 0.10300000000000001 1
0.612 0.386 60 " " 0.611719 0.384375 60 " " 0.0 0.002 0 " " 0.2 0
0.825 0.268 52 " " 0.823438 0.269531 48 " " 0.002 0.002 4 " " 0.202 4
0.019 0.1 45 " " 0.0179687 0.103906 43 " " 0.001 0.004 2 " " 0.401 2
0.711 0.026 62 " " 0.711719 0.0273438 55 " " 0.001 0.002 7 " " 0.201 7
0.134 0.625 47 " " 0.135937 0.623438 43 " " 0.002 0.002 4 " " 0.202 4
0.808 0.627 53 " " 0.804688 0.627344 53 " " 0.003 0.001 0 " " 0.10300000000000001 0
0.455 0.225 54 " " 0.457031 0.225781 51 " " 0.002 0.001 3 " " 0.10200000000000001 3
0.283 0.782 48 " " 0.283594 0.784375 46 " " 0.001 0.002 2 " " 0.201 2
0.788 0.558 62 " " 0.7875 0.555469 66 " " 0.001 0.002 4 " " 0.201 4
0.558 0.149 62 " " 0.558594 0.152344 65 " " 0.001 0.003 3 " " 0.301 3
0.539 0.589 99 " " 0.539062 0.591406 103 " " 0.0 0.002 4 " " 0.2 4
0.138 0.584 47 " " 0.138281 0.583594 53 " " 0.001 0.001 6 " " 0.101 6
0.199 0.413 46 " " 0.2 0.415625 43 " " 0.001 0.002 3 " " 0.201 3
0.509 0.747 50 " " 0.507812 0.745313 43 " " 0.002 0.002 7 " " 0.202 7
0.533 0.341 50 " " 0.533594 0.341406 57 " " 0.001 0.0 7 " " 0.001 7
0.605 0.131 77 " " 0.604688 0.130469 66 " " 0.001 0.001 11 " " 0.101 11
0.505 0.317 61 " " 0.504687 0.317187 71 " " 0.0 0.0 10 " " 0.0 10
0.689 0.237 45 " " 0.689844 0.233594 41 " " 0.001 0.004 4 " " 0.401 4
0.57 0.4 50 " " 0.570312 0.397656 48 " " 0.001 0.002 2 " " 0.201 2
0.899 0.277 50 " " 0.898438 0.276563 51 " " 0.001 0.0 1 " " 0.001 1
0.388 0.648 45 " " 0.389844 0.646094 43 " " 0.002 0.002 2 " " 0.202 2
0.464 0.528 48 " " 0.463281 0.528125 46 " " 0.001 0.0 2 " " 0.001 2
0.781 0.07 50 " " 0.783594 0.0695312 52 " " 0.002 0.001 2 " " 0.10200000000000001 2
0.868 0.185 75 " " 0.864844 0.185937 64 " " 0.003 0.001 11 " " 0.10300000000000001 11
0.12 0.488 44 " " 0.120312 0.486719 42 " " 0.0 0.002 2 " " 0.2 2
0.146 0.404 55 " " 0.146875 0.401563 49 " " 0.001 0.002 6 " " 0.201 6
0.245 0.395 52 " " 0.244531 0.395312 52 " " 0.0 0.0 0 " " 0.0 0
0.675 0.402 70 " " 0.677344 0.399219 65 " " 0.002 0.003 5 " " 0.302 5
0.241 0.465 43 " " 0.242188 0.466406 40 " " 0.001 0.002 3 " " 0.201 3
0.69 0.298 51 " " 0.692187 0.296094 63 " " 0.002 0.002 12 " " 0.202 12
0.795 0.358 56 " " 0.792969 0.357031 55 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.403 0.552 46 " " 0.402344 0.552344 45 " " 0.001 0.0 1 " " 0.001 1
0.095 0.623 51 " " 0.0953125 0.624219 52 " " 0.001 0.002 1 " " 0.201 1
0.094 0.234 59 " " 0.0945313 0.238281 57 " " 0.001 0.005 2 " " 0.501 2
0.607 0.245 71 " " 0.605469 0.24375 76 " " 0.002 0.001 5 " " 0.10200000000000001 5
0.211 0.32 53 " " 0.184375 0.317187 45 " " 0.027 0.002 8 " " 0.227 8
0.482 0.745 40 " " 0.483594 0.745313 37 " " 0.002 0.0 3 " " 0.002 3
0.023 0.291 59 " " 0.0234375 0.295312 59 " " 0.0 0.005 0 " " 0.5 0
0.219 0.677 58 " " 0.220313 0.678125 57 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.123 0.526 44 " " 0.124219 0.525781 47 " " 0.001 0.0 3 " " 0.001 3
0.948 0.22 51 " " 0.948438 0.220313 47 " " 0.001 0.0 4 " " 0.001 4
0.859 0.255 45 " " 0.860156 0.25625 46 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.718 0.373 54 " " 2 2 2 " " 2 2 2 " " 202 2
0.904 0.207 92 " " 0.90625 0.207031 89 " " 0.002 0.0 3 " " 0.002 3
0.205 0.785 92 " " 0.203906 0.78125 80 " " 0.001 0.004 12 " " 0.401 12
