x_2 y_2 D_2,px " " x_1 y_1 D_1,px " " dx dy dD,px " " abs(dx+dy)% dD,px
0.833 0.373 57 " " 0.832031 0.373437 62 " " 0.001 0.0 5 " " 0.001 5
0.326 0.222 50 " " 0.324219 0.222656 50 " " 0.002 0.001 0 " " 0.10200000000000001 0
0.552 0.325 49 " " 0.553906 0.325 51 " " 0.002 0.0 2 " " 0.002 2
0.183 0.556 95 " " 0.183594 0.55625 88 " " 0.001 0.0 7 " " 0.001 7
0.648 0.212 70 " " 0.65 0.209375 67 " " 0.002 0.002 3 " " 0.202 3
0.715 0.707 51 " " 0.716406 0.705469 51 " " 0.002 0.002 0 " " 0.202 0
0.036 0.655 47 " " 0.034375 0.655469 50 " " 0.002 0.001 3 " " 0.10200000000000001 3
0.286 0.536 48 " " 0.285156 0.534375 55 " " 0.001 0.002 7 " " 0.201 7
0.021 0.541 81 " " 0.0210938 0.541406 77 " " 0.0 0.0 4 " " 0.0 4
0.78 0.23 55 " " 0.778906 0.229687 56 " " 0.001 0.0 1 " " 0.001 1
0.169 0.373 66 " " 0.16875 0.372656 67 " " 0.0 0.0 1 " " 0.0 1
0.591 0.574 57 " " 0.590625 0.574219 52 " " 0.001 0.0 5 " " 0.001 5
0.416 0.474 59 " " 0.415625 0.473437 62 " " 0.001 0.001 3 " " 0.101 3
0.475 0.471 60 " " 0.475 0.471094 66 " " 0.0 0.0 6 " " 0.0 6
0.501 0.156 52 " " 0.502344 0.15625 48 " " 0.002 0.0 4 " " 0.002 4
0.046 0.062 70 " " 0.046875 0.059375 63 " " 0.001 0.003 7 " " 0.301 7
0.693 0.619 68 " " 0.692969 0.620313 70 " " 0.0 0.002 2 " " 0.2 2
0.368 0.278 56 " " 0.367969 0.282031 55 " " 0.0 0.004 1 " " 0.4 1
0.013 0.22 40 " " 0.0132813 0.21875 38 " " 0.001 0.001 2 " " 0.101 2
0.905 0.163 51 " " 0.903125 0.164844 48 " " 0.002 0.002 3 " " 0.202 3
0.262 0.347 52 " " 0.2625 0.346875 51 " " 0.001 0.0 1 " " 0.001 1
0.33 0.263 49 " " 0.330469 0.265625 54 " " 0.0 0.002 5 " " 0.2 5
0.671 0.153 74 " " 0.672656 0.152344 75 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.263 0.134 52 " " 0.264062 0.13125 61 " " 0.001 0.003 9 " " 0.301 9
0.788 0.586 68 " " 0.785937 0.584375 62 " " 0.002 0.002 6 " " 0.202 6
0.259 0.59 89 " " 0.258594 0.589844 91 " " 0.0 0.0 2 " " 0.0 2
0.562 0.393 69 " " 0.563281 0.391406 70 " " 0.001 0.002 1 " " 0.201 1
0.712 0.759 57 " " 0.713281 0.759375 60 " " 0.002 0.001 3 " " 0.10200000000000001 3
0.635 0.63 48 " " 0.638281 0.630469 56 " " 0.003 0.0 8 " " 0.003 8
0.779 0.827 68 " " 0.778125 0.828906 64 " " 0.001 0.002 4 " " 0.201 4
0.766 0.468 46 " " 0.763281 0.467187 44 " " 0.002 0.001 2 " " 0.10200000000000001 2
0.527 0.493 68 " " 0.528125 0.498437 73 " " 0.001 0.005 5 " " 0.501 5
0.834 0.197 45 " " 0.832031 0.196094 49 " " 0.002 0.001 4 " " 0.10200000000000001 4
0.602 0.482 94 " " 0.600781 0.479688 87 " " 0.001 0.002 7 " " 0.201 7
0.434 0.282 50 " " 0.434375 0.283594 52 " " 0.0 0.002 2 " " 0.2 2
0.385 0.548 63 " " 0.382031 0.54375 58 " " 0.003 0.004 5 " " 0.403 5
0.11 0.087 46 " " 0.113281 0.0882813 43 " " 0.003 0.001 3 " " 0.10300000000000001 3
0.873 0.679 53 " " 0.873438 0.682031 52 " " 0.001 0.003 1 " " 0.301 1
0.719 0.102 62 " " 0.719531 0.103125 64 " " 0.001 0.001 2 " " 0.101 2
0.439 0.537 48 " " 0.436719 0.5375 48 " " 0.002 0.001 0 " " 0.10200000000000001 0
0.247 0.185 52 " " 0.246875 0.185156 48 " " 0.0 0.0 4 " " 0.0 4
0.322 0.705 50 " " 0.322656 0.704687 55 " " 0.001 0.001 5 " " 0.101 5
0.738 0.816 56 " " 0.7375 0.817187 52 " " 0.0 0.002 4 " " 0.2 4
0.946 0.262 46 " " 0.942187 0.263281 50 " " 0.004 0.002 4 " " 0.20400000000000001 4
0.13 0.27 86 " " 0.128906 0.275 81 " " 0.002 0.005 5 " " 0.502 5
0.736 0.328 61 " " 0.736719 0.326562 62 " " 0.001 0.002 1 " " 0.201 1
0.734 0.202 68 " " 0.738281 0.203125 80 " " 0.004 0.002 12 " " 0.20400000000000001 12
0.71 0.252 45 " " 0.711719 0.253125 50 " " 0.002 0.001 5 " " 0.10200000000000001 5
0.107 0.667 46 " " 0.107031 0.667969 47 " " 0.0 0.001 1 " " 0.1 1
0.881 0.205 50 " " 0.883594 0.207813 52 " " 0.002 0.002 2 " " 0.202 2
0.98 0.241 47 " " 0.980469 0.238281 53 " " 0.001 0.002 6 " " 0.201 6
0.695 0.479 64 " " 0.695312 0.482812 59 " " 0.001 0.004 5 " " 0.401 5
0.093 0.57 69 " " 0.0960938 0.567187 70 " " 0.003 0.002 1 " " 0.203 1
0.933 0.309 53 " " 0.933594 0.310937 61 " " 0.001 0.002 8 " " 0.201 8
0.84 0.309 72 " " 0.841406 0.303125 75 " " 0.002 0.005 3 " " 0.502 3
0.14 0.594 50 " " 0.140625 0.59375 53 " " 0.001 0.0 3 " " 0.001 3
0.512 0.116 48 " " 0.513281 0.117188 46 " " 0.001 0.002 2 " " 0.201 2
0.01 0.749 42 " " 2 2 2 " " 2 2 2 " " 202 2
0.47 0.525 58 " " 0.46875 0.525781 60 " " 0.001 0.001 2 " " 0.101 2
0.324 0.426 58 " " 0.326562 0.428125 55 " " 0.002 0.002 3 " " 0.202 3
0.107 0.389 103 " " 0.103906 0.3875 122 " " 0.003 0.002 19 " " 0.203 19
0.741 0.248 43 " " 0.739844 0.246094 43 " " 0.002 0.002 0 " " 0.202 0
0.424 0.082 43 " " 0.422656 0.084375 44 " " 0.002 0.002 1 " " 0.202 1
0.322 0.571 61 " " 0.325 0.569531 61 " " 0.003 0.002 0 " " 0.203 0
0.22 0.353 64 " " 0.220313 0.350781 60 " " 0.001 0.002 4 " " 0.201 4
0.536 0.36 42 " " 0.533594 0.359375 36 " " 0.002 0.001 6 " " 0.10200000000000001 6
0.108 0.209 45 " " 0.107031 0.209375 44 " " 0.001 0.0 1 " " 0.001 1
0.748 0.714 49 " " 0.75 0.714844 47 " " 0.002 0.001 2 " " 0.10200000000000001 2
0.859 0.429 50 " " 0.859375 0.43125 45 " " 0.0 0.002 5 " " 0.2 5
0.563 0.277 46 " " 0.5625 0.274219 46 " " 0.001 0.002 0 " " 0.201 0
0.189 0.189 44 " " 0.1875 0.192188 40 " " 0.002 0.003 4 " " 0.302 4
0.266 0.038 95 " " 2 2 2 " " 2 2 2 " " 202 2
0.692 0.405 53 " " 0.692187 0.404687 53 " " 0.0 0.0 0 " " 0.0 0
0.742 0.285 40 " " 0.742188 0.285937 41 " " 0.0 0.001 1 " " 0.1 1
0.328 0.504 66 " " 0.33125 0.507812 65 " " 0.003 0.004 1 " " 0.403 1
0.123 0.493 77 " " 0.11875 0.489844 66 " " 0.004 0.003 11 " " 0.304 11
0.874 0.522 54 " " 0.875 0.523438 51 " " 0.001 0.002 3 " " 0.201 3
0.814 0.634 69 " " 0.813281 0.638281 64 " " 0.001 0.004 5 " " 0.401 5
