x_2 y_2 D_2,px " " x_1 y_1 D_1,px " " dx dy dD,px " " abs(dx+dy)% dD,px
0.663 0.551 51 " " 0.665625 0.551562 51 " " 0.002 0.001 0 " " 0.10200000000000001 0
0.597 0.373 76 " " 0.598437 0.370313 79 " " 0.002 0.002 3 " " 0.202 3
0.347 0.685 108 " " 0.346094 0.684375 106 " " 0.001 0.001 2 " " 0.101 2
0.025 0.743 64 " " 0.0265625 0.744531 64 " " 0.002 0.002 0 " " 0.202 0
0.666 0.497 63 " " 0.666406 0.496094 65 " " 0.001 0.001 2 " " 0.101 2
0.566 0.326 64 " " 0.565625 0.325781 54 " " 0.0 0.0 10 " " 0.0 10
0.512 0.334 49 " " 0.514063 0.334375 47 " " 0.002 0.0 2 " " 0.002 2
0.627 0.08 58 " " 0.628125 0.08125 63 " " 0.002 0.001 5 " " 0.10200000000000001 5
0.6 0.273 60 " " 0.601562 0.273438 57 " " 0.002 0.0 3 " " 0.002 3
0.238 0.73 68 " " 0.238281 0.728125 76 " " 0.0 0.002 8 " " 0.2 8
0.806 0.192 92 " " 0.80625 0.192969 88 " " 0.0 0.001 4 " " 0.1 4
0.259 0.18 67 " " 0.261719 0.179688 72 " " 0.002 0.0 5 " " 0.002 5
0.449 0.645 68 " " 0.450781 0.646094 63 " " 0.002 0.001 5 " " 0.10200000000000001 5
0.442 0.215 78 " " 0.442187 0.217969 70 " " 0.0 0.003 8 " " 0.3 8
0.061 0.78 62 " " 0.0617188 0.78125 53 " " 0.001 0.002 9 " " 0.201 9
0.378 0.134 61 " " 0.378125 0.135937 63 " " 0.0 0.002 2 " " 0.2 2
0.609 0.548 56 " " 0.610156 0.547656 62 " " 0.001 0.0 6 " " 0.001 6
0.659 0.359 60 " " 0.660156 0.358594 59 " " 0.001 0.0 1 " " 0.001 1
0.405 0.371 53 " " 0.400781 0.365625 69 " " 0.005 0.005 16 " " 0.505 16
0.15 0.623 42 " " 0.15 0.622656 40 " " 0.0 0.0 2 " " 0.0 2
0.148 0.482 79 " " 0.146875 0.48125 71 " " 0.001 0.001 8 " " 0.101 8
0.141 0.223 59 " " 0.141406 0.222656 65 " " 0.0 0.0 6 " " 0.0 6
0.803 0.348 62 " " 0.803125 0.346094 70 " " 0.0 0.002 8 " " 0.2 8
0.73 0.607 131 " " 0.732813 0.6125 133 " " 0.003 0.005 2 " " 0.503 2
0.074 0.435 72 " " 0.0703125 0.438281 68 " " 0.004 0.003 4 " " 0.304 4
0.495 0.548 58 " " 0.496875 0.550781 55 " " 0.002 0.002 3 " " 0.202 3
0.432 0.322 60 " " 0.430469 0.321094 67 " " 0.002 0.001 7 " " 0.10200000000000001 7
0.588 0.62 50 " " 0.586719 0.620313 46 " " 0.001 0.001 4 " " 0.101 4
0.645 0.412 77 " " 0.646875 0.408594 72 " " 0.002 0.003 5 " " 0.302 5
0.159 0.579 45 " " 0.158594 0.578906 46 " " 0.001 0.0 1 " " 0.001 1
0.566 0.426 62 " " 0.56875 0.424219 56 " " 0.003 0.002 6 " " 0.203 6
0.524 0.58 52 " " 0.524219 0.582031 49 " " 0.0 0.002 3 " " 0.2 3
0.155 0.666 84 " " 0.155469 0.669531 91 " " 0.001 0.003 7 " " 0.301 7
0.402 0.639 71 " " 0.400781 0.635938 68 " " 0.001 0.003 3 " " 0.301 3
0.336 0.461 56 " " 0.335938 0.464063 55 " " 0.0 0.003 1 " " 0.3 1
0.247 0.461 74 " " 0.244531 0.464063 65 " " 0.002 0.003 9 " " 0.302 9
0.537 0.371 52 " " 0.539062 0.371094 44 " " 0.002 0.0 8 " " 0.002 8
0.658 0.645 51 " " 0.658594 0.648438 51 " " 0.001 0.003 0 " " 0.301 0
0.058 0.195 61 " " 0.0585938 0.19375 57 " " 0.001 0.002 4 " " 0.201 4
0.855 0.628 91 " " 0.853906 0.627344 91 " " 0.001 0.001 0 " " 0.101 0
0.863 0.709 65 " " 0.8625 0.707031 67 " " 0.001 0.002 2 " " 0.201 2
0.556 0.073 71 " " 0.555469 0.071875 72 " " 0.001 0.002 1 " " 0.201 1
0.818 0.727 62 " " 0.817187 0.727344 60 " " 0.001 0.001 2 " " 0.101 2
0.781 0.053 49 " " 0.782812 0.0507812 50 " " 0.002 0.002 1 " " 0.202 1
0.464 0.702 53 " " 0.465625 0.703125 55 " " 0.002 0.002 2 " " 0.202 2
0.872 0.553 81 " " 0.871094 0.551562 76 " " 0.001 0.002 5 " " 0.201 5
0.227 0.78 51 " " 0.225781 0.78125 48 " " 0.001 0.002 3 " " 0.201 3
0.277 0.783 55 " " 0.275781 0.786719 49 " " 0.001 0.004 6 " " 0.401 6
0.82 0.466 67 " " 0.81875 0.466406 62 " " 0.001 0.0 5 " " 0.001 5
0.801 0.102 67 " " 0.801562 0.103125 71 " " 0.001 0.001 4 " " 0.101 4
0.919 0.223 86 " " 0.922656 0.221094 86 " " 0.004 0.002 0 " " 0.20400000000000001 0
0.579 0.659 44 " " 0.575781 0.658594 39 " " 0.003 0.001 5 " " 0.10300000000000001 5
0.205 0.323 58 " " 0.204688 0.322656 60 " " 0.001 0.001 2 " " 0.101 2
0.699 0.456 52 " " 0.699219 0.457031 55 " " 0.0 0.001 3 " " 0.1 3
0.524 0.72 48 " " 0.525781 0.719531 43 " " 0.002 0.001 5 " " 0.10200000000000001 5
0.669 0.6 43 " " 0.671875 0.597656 41 " " 0.003 0.002 2 " " 0.203 2
0.103 0.227 55 " " 0.103125 0.228125 53 " " 0.0 0.002 2 " " 0.2 2
0.833 0.4 56 " " 0.830469 0.401563 48 " " 0.002 0.002 8 " " 0.202 8
0.13 0.159 46 " " 0.130469 0.160156 49 " " 0.0 0.001 3 " " 0.1 3
