x_2 y_2 D_2,px " " x_1 y_1 D_1,px " " dx dy dD,px " " abs(dx+dy)% dD,px
0.598 0.421 59 " " 0.596875 0.421875 59 " " 0.001 0.001 0 " " 0.101 0
0.198 0.552 70 " " 0.198437 0.553125 63 " " 0.001 0.002 7 " " 0.201 7
0.695 0.223 65 " " 0.696875 0.224219 74 " " 0.002 0.001 9 " " 0.10200000000000001 9
0.21 0.756 58 " " 0.209375 0.75625 62 " " 0.001 0.0 4 " " 0.001 4
0.338 0.746 66 " " 0.3375 0.748438 66 " " 0.0 0.002 0 " " 0.2 0
0.755 0.236 73 " " 0.753906 0.235156 73 " " 0.001 0.001 0 " " 0.101 0
0.463 0.115 83 " " 0.463281 0.114844 83 " " 0.0 0.0 0 " " 0.0 0
0.468 0.559 68 " " 0.469531 0.557031 61 " " 0.002 0.002 7 " " 0.202 7
0.229 0.587 56 " " 0.228906 0.588281 59 " " 0.0 0.002 3 " " 0.2 3
0.152 0.55 53 " " 0.151562 0.550781 54 " " 0.0 0.001 1 " " 0.1 1
0.444 0.182 86 " " 0.442187 0.182031 82 " " 0.002 0.0 4 " " 0.002 4
0.137 0.286 73 " " 0.138281 0.282031 69 " " 0.002 0.004 4 " " 0.402 4
0.605 0.566 79 " " 0.602344 0.56875 77 " " 0.002 0.002 2 " " 0.202 2
0.656 0.571 54 " " 0.654688 0.571094 62 " " 0.002 0.0 8 " " 0.002 8
0.037 0.772 56 " " 0.0375 0.769531 50 " " 0.001 0.002 6 " " 0.201 6
0.012 0.728 40 " " 0.040625 0.725 47 " " 0.029 0.003 7 " " 0.329 7
0.026 0.073 66 " " 0.0289063 0.0679687 49 " " 0.003 0.005 17 " " 0.503 17
0.539 0.142 65 " " 0.539844 0.145313 58 " " 0.001 0.003 7 " " 0.301 7
0.722 0.545 60 " " 0.723437 0.54375 58 " " 0.002 0.001 2 " " 0.10200000000000001 2
0.739 0.722 56 " " 0.740625 0.71875 54 " " 0.002 0.003 2 " " 0.302 2
0.59 0.651 55 " " 0.589063 0.650781 50 " " 0.001 0.0 5 " " 0.001 5
0.597 0.159 65 " " 0.597656 0.158594 61 " " 0.001 0.001 4 " " 0.101 4
0.392 0.573 48 " " 0.392188 0.573438 54 " " 0.0 0.0 6 " " 0.0 6
0.328 0.234 85 " " 0.326562 0.233594 83 " " 0.002 0.0 2 " " 0.002 2
0.725 0.677 42 " " 0.725 0.678125 43 " " 0.0 0.001 1 " " 0.1 1
0.595 0.752 48 " " 0.595312 0.75 43 " " 0.0 0.002 5 " " 0.2 5
0.02 0.685 48 " " 0.0179687 0.683594 51 " " 0.002 0.002 3 " " 0.202 3
0.514 0.682 66 " " 0.514063 0.684375 61 " " 0.0 0.002 5 " " 0.2 5
0.498 0.207 54 " " 0.496094 0.208594 59 " " 0.002 0.002 5 " " 0.202 5
0.209 0.38 73 " " 0.209375 0.38125 70 " " 0.0 0.001 3 " " 0.1 3
0.262 0.627 50 " " 0.260938 0.628906 50 " " 0.001 0.002 0 " " 0.201 0
0.86 0.366 60 " " 0.860156 0.369531 63 " " 0.0 0.004 3 " " 0.4 3
0.179 0.602 62 " " 0.18125 0.600781 54 " " 0.002 0.001 8 " " 0.10200000000000001 8
0.236 0.537 48 " " 0.236719 0.5375 48 " " 0.001 0.001 0 " " 0.101 0
0.118 0.576 45 " " 0.11875 0.578906 46 " " 0.001 0.003 1 " " 0.301 1
0.321 0.438 44 " " 0.320312 0.439844 50 " " 0.001 0.002 6 " " 0.201 6
0.545 0.323 58 " " 0.54375 0.321875 53 " " 0.002 0.001 5 " " 0.10200000000000001 5
0.353 0.895 91 " " 0.353125 0.896094 84 " " 0.0 0.001 7 " " 0.1 7
0.905 0.707 61 " " 0.90625 0.70625 56 " " 0.001 0.001 5 " " 0.101 5
0.632 0.603 46 " " 0.632031 0.604688 44 " " 0.0 0.002 2 " " 0.2 2
0.115 0.069 56 " " 0.115625 0.0695312 56 " " 0.001 0.001 0 " " 0.101 0
0.643 0.189 70 " " 0.642187 0.1875 67 " " 0.001 0.002 3 " " 0.201 3
0.419 0.61 62 " " 0.417188 0.610156 62 " " 0.002 0.0 0 " " 0.002 0
0.335 0.566 48 " " 0.335938 0.567969 55 " " 0.001 0.002 7 " " 0.201 7
0.321 0.676 81 " " 0.319531 0.676562 78 " " 0.002 0.001 3 " " 0.10200000000000001 3
0.525 0.087 69 " " 0.525 0.090625 65 " " 0.0 0.003 4 " " 0.3 4
0.378 0.451 50 " " 0.378906 0.452344 55 " " 0.001 0.002 5 " " 0.201 5
0.623 0.648 54 " " 0.622656 0.646875 54 " " 0.0 0.002 0 " " 0.2 0
0.394 0.196 54 " " 0.395312 0.196094 50 " " 0.002 0.0 4 " " 0.002 4
0.011 0.266 38 " " 0.0125 0.267969 43 " " 0.002 0.002 5 " " 0.202 5
0.155 0.676 45 " " 0.154687 0.678125 47 " " 0.0 0.002 2 " " 0.2 2
0.045 0.509 144 " " 0.04375 0.507031 136 " " 0.001 0.002 8 " " 0.201 8
0.248 0.303 49 " " 0.25 0.307031 56 " " 0.002 0.004 7 " " 0.402 7
0.461 0.365 48 " " 0.459375 0.3625 48 " " 0.002 0.002 0 " " 0.202 0
0.039 0.649 56 " " 0.0429688 0.652344 49 " " 0.004 0.003 7 " " 0.304 7
0.091 0.287 58 " " 0.0921875 0.284375 65 " " 0.002 0.002 7 " " 0.202 7
0.898 0.398 55 " " 0.896094 0.396875 58 " " 0.002 0.001 3 " " 0.10200000000000001 3
0.588 0.323 54 " " 0.589844 0.321094 54 " " 0.002 0.002 0 " " 0.202 0
0.526 0.292 42 " " 0.526563 0.292188 47 " " 0.001 0.0 5 " " 0.001 5
0.06 0.13 45 " " 0.0609375 0.133594 44 " " 0.001 0.003 1 " " 0.301 1
0.219 0.446 50 " " 0.21875 0.445312 51 " " 0.0 0.001 1 " " 0.1 1
0.212 0.045 76 " " 0.208594 0.0492188 65 " " 0.003 0.004 11 " " 0.403 11
0.362 0.158 62 " " 0.364062 0.15625 67 " " 0.002 0.002 5 " " 0.202 5
0.168 0.195 52 " " 0.167969 0.196094 48 " " 0.0 0.001 4 " " 0.1 4
0.194 0.323 58 " " 0.195312 0.324219 66 " " 0.002 0.001 8 " " 0.10200000000000001 8
0.279 0.717 60 " " 0.278906 0.717188 57 " " 0.0 0.0 3 " " 0.0 3
0.298 0.341 70 " " 0.298438 0.338281 68 " " 0.001 0.002 2 " " 0.201 2
0.63 0.385 55 " " 0.628125 0.382812 61 " " 0.002 0.002 6 " " 0.202 6
0.05 0.384 63 " " 0.0507812 0.384375 61 " " 0.001 0.001 2 " " 0.101 2
0.4 0.303 53 " " 0.399219 0.303906 55 " " 0.001 0.001 2 " " 0.101 2
0.658 0.439 61 " " 0.65625 0.445312 62 " " 0.002 0.006 1 " " 0.602 1
0.266 0.47 68 " " 0.266406 0.472656 66 " " 0.0 0.003 2 " " 0.3 2
0.459 0.48 42 " " 0.459375 0.479688 46 " " 0.0 0.0 4 " " 0.0 4
0.04 0.727 46 " " 0.06875 0.7 47 " " 0.029 0.027 1 " " 2.729 1
0.489 0.624 65 " " 0.489844 0.624219 64 " " 0.001 0.0 1 " " 0.001 1
0.821 0.525 64 " " 0.820312 0.521875 57 " " 0.001 0.003 7 " " 0.301 7
0.122 0.226 58 " " 2 2 2 " " 2 2 2 " " 202 2
0.084 0.876 78 " " 0.0867188 0.882812 72 " " 0.002 0.007 6 " " 0.7020000000000001 6
