x_2 y_2 D_2,px " " x_1 y_1 D_1,px " " dx dy dD,px " " abs(dx+dy)% dD,px
0.531 0.673 53 " " 0.530469 0.671875 60 " " 0.001 0.001 7 " " 0.101 7
0.822 0.298 64 " " 0.819531 0.296094 67 " " 0.002 0.002 3 " " 0.202 3
0.255 0.63 52 " " 0.254687 0.633594 58 " " 0.001 0.004 6 " " 0.401 6
0.161 0.878 53 " " 0.160156 0.880469 56 " " 0.001 0.002 3 " " 0.201 3
0.206 0.822 57 " " 0.20625 0.821875 61 " " 0.0 0.0 4 " " 0.0 4
0.648 0.356 68 " " 0.648438 0.357812 69 " " 0.001 0.002 1 " " 0.201 1
0.577 0.781 65 " " 0.575 0.783594 70 " " 0.002 0.002 5 " " 0.202 5
0.586 0.197 51 " " 0.586719 0.194531 50 " " 0.001 0.002 1 " " 0.201 1
0.12 0.647 55 " " 0.120312 0.647656 54 " " 0.0 0.001 1 " " 0.1 1
0.756 0.927 61 " " 0.75625 0.928125 57 " " 0.0 0.002 4 " " 0.2 4
0.341 0.397 65 " " 0.339844 0.396094 61 " " 0.001 0.001 4 " " 0.101 4
0.498 0.306 59 " " 0.499219 0.308594 60 " " 0.001 0.002 1 " " 0.201 1
0.772 0.727 50 " " 0.771875 0.727344 56 " " 0.0 0.0 6 " " 0.0 6
0.33 0.603 56 " " 0.328906 0.60625 60 " " 0.002 0.003 4 " " 0.302 4
0.648 0.623 60 " " 0.648438 0.621875 65 " " 0.001 0.002 5 " " 0.201 5
0.212 0.761 65 " " 0.2125 0.757031 60 " " 0.001 0.004 5 " " 0.401 5
0.217 0.6 61 " " 0.214844 0.599219 63 " " 0.002 0.001 2 " " 0.10200000000000001 2
0.438 0.635 92 " " 0.4375 0.632031 94 " " 0.0 0.003 2 " " 0.3 2
0.827 0.47 76 " " 0.830469 0.467187 78 " " 0.003 0.003 2 " " 0.303 2
0.195 0.157 68 " " 0.195312 0.15625 65 " " 0.0 0.001 3 " " 0.1 3
0.075 0.326 64 " " 0.0734375 0.325781 60 " " 0.002 0.0 4 " " 0.002 4
0.281 0.258 67 " " 0.28125 0.261719 74 " " 0.0 0.004 7 " " 0.4 7
0.609 0.409 73 " " 0.607813 0.409375 64 " " 0.001 0.0 9 " " 0.001 9
0.501 0.534 47 " " 0.498437 0.532812 48 " " 0.002 0.001 1 " " 0.10200000000000001 1
