x_2 y_2 D_2,px " " x_1 y_1 D_1,px " " dx dy dD,px " " abs(dx+dy)% dD,px
0.362 0.126 66 " " 0.364844 0.129688 62 " " 0.002 0.004 4 " " 0.402 4
0.064 0.673 53 " " 0.0648438 0.671875 58 " " 0.001 0.001 5 " " 0.101 5
0.636 0.746 54 " " 0.635938 0.748438 50 " " 0.0 0.002 4 " " 0.2 4
0.562 0.43 53 " " 0.5625 0.430469 52 " " 0.0 0.001 1 " " 0.1 1
0.195 0.298 63 " " 0.195312 0.298438 72 " " 0.0 0.0 9 " " 0.0 9
0.458 0.578 53 " " 0.457031 0.580469 51 " " 0.001 0.002 2 " " 0.201 2
0.667 0.328 67 " " 0.667188 0.328906 60 " " 0.0 0.001 7 " " 0.1 7
0.737 0.505 98 " " 0.7375 0.507812 91 " " 0.0 0.003 7 " " 0.3 7
0.196 0.502 56 " " 0.196094 0.500781 53 " " 0.0 0.001 3 " " 0.1 3
0.299 0.406 64 " " 0.3 0.407031 62 " " 0.001 0.001 2 " " 0.101 2
0.916 0.438 86 " " 0.916406 0.435937 82 " " 0.0 0.002 4 " " 0.2 4
0.491 0.622 63 " " 0.490625 0.617969 62 " " 0.001 0.004 1 " " 0.401 1
0.316 0.171 100 " " 0.315625 0.169531 110 " " 0.0 0.002 10 " " 0.2 10
0.151 0.324 50 " " 0.151562 0.325781 42 " " 0.001 0.002 8 " " 0.201 8
0.824 0.363 77 " " 0.821875 0.361719 65 " " 0.002 0.002 12 " " 0.202 12
0.152 0.084 52 " " 0.151562 0.084375 53 " " 0.001 0.0 1 " " 0.001 1
0.761 0.235 106 " " 0.760938 0.235156 104 " " 0.0 0.0 2 " " 0.0 2
0.264 0.705 50 " " 0.264844 0.709375 52 " " 0.001 0.004 2 " " 0.401 2
0.609 0.338 92 " " 0.607813 0.338281 92 " " 0.002 0.0 0 " " 0.002 0
0.64 0.487 54 " " 0.640625 0.490625 53 " " 0.001 0.003 1 " " 0.301 1
0.286 0.657 57 " " 0.285937 0.654688 55 " " 0.0 0.002 2 " " 0.2 2
0.663 0.272 68 " " 0.663281 0.271094 67 " " 0.0 0.001 1 " " 0.1 1
0.384 0.428 51 " " 0.386719 0.428906 51 " " 0.003 0.001 0 " " 0.10300000000000001 0
0.565 0.627 61 " " 0.564062 0.626562 60 " " 0.001 0.001 1 " " 0.101 1
0.569 0.711 55 " " 0.571875 0.7125 48 " " 0.003 0.002 7 " " 0.203 7
0.195 0.673 66 " " 0.197656 0.672656 69 " " 0.002 0.0 3 " " 0.002 3
0.808 0.546 53 " " 0.808594 0.544531 64 " " 0.001 0.002 11 " " 0.201 11
0.666 0.176 56 " " 0.665625 0.177344 54 " " 0.0 0.002 2 " " 0.2 2
0.738 0.58 57 " " 0.734375 0.580469 55 " " 0.003 0.001 2 " " 0.10300000000000001 2
0.305 0.457 49 " " 0.304688 0.459375 51 " " 0.001 0.002 2 " " 0.201 2
0.655 0.627 56 " " 0.654688 0.630469 56 " " 0.001 0.004 0 " " 0.401 0
0.468 0.184 53 " " 0.467969 0.185156 55 " " 0.0 0.002 2 " " 0.2 2
0.541 0.246 114 " " 0.535937 0.25 103 " " 0.005 0.004 11 " " 0.405 11
0.138 0.605 56 " " 0.139844 0.605469 61 " " 0.002 0.0 5 " " 0.002 5
0.323 0.54 50 " " 0.325 0.542188 53 " " 0.002 0.002 3 " " 0.202 3
0.747 0.782 56 " " 0.746875 0.782031 60 " " 0.0 0.0 4 " " 0.0 4
0.148 0.234 86 " " 0.145313 0.236719 74 " " 0.003 0.003 12 " " 0.303 12
0.332 0.487 53 " " 0.333594 0.485938 54 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.515 0.648 43 " " 0.514844 0.646875 44 " " 0.0 0.001 1 " " 0.1 1
0.252 0.237 101 " " 0.251563 0.239063 101 " " 0.0 0.002 0 " " 0.2 0
0.273 0.521 47 " " 0.274219 0.525781 49 " " 0.002 0.005 2 " " 0.502 2
0.246 0.555 51 " " 0.245312 0.553906 50 " " 0.001 0.001 1 " " 0.101 1
0.19 0.169 48 " " 0.192188 0.170312 57 " " 0.002 0.002 9 " " 0.202 9
0.522 0.173 81 " " 0.521094 0.174219 85 " " 0.001 0.001 4 " " 0.101 4
0.351 0.234 249 " " 0.361719 0.225781 268 " " 0.011 0.009 19 " " 0.9109999999999999 19
0.688 0.533 44 " " 0.6875 0.534375 51 " " 0.001 0.002 7 " " 0.201 7
0.488 0.684 49 " " 0.485938 0.684375 47 " " 0.002 0.001 2 " " 0.10200000000000001 2
0.447 0.449 62 " " 0.45 0.446875 57 " " 0.003 0.002 5 " " 0.203 5
0.715 0.161 61 " " 0.714844 0.164062 55 " " 0.0 0.003 6 " " 0.3 6
0.672 0.726 46 " " 0.672656 0.726562 44 " " 0.001 0.001 2 " " 0.101 2
0.542 0.66 42 " " 0.542188 0.660156 40 " " 0.0 0.0 2 " " 0.0 2
0.071 0.195 65 " " 0.071875 0.195312 61 " " 0.001 0.001 4 " " 0.101 4
0.069 0.582 50 " " 0.0695312 0.582812 56 " " 0.001 0.001 6 " " 0.101 6
0.427 0.662 65 " " 0.428125 0.660937 65 " " 0.002 0.002 0 " " 0.202 0
0.143 0.666 50 " " 0.141406 0.664062 50 " " 0.002 0.002 0 " " 0.202 0
0.424 0.097 91 " " 0.426562 0.0953125 69 " " 0.002 0.002 22 " " 0.202 22
0.359 0.681 58 " " 0.357031 0.68125 58 " " 0.002 0.0 0 " " 0.002 0
0.802 0.299 112 " " 0.798437 0.297656 102 " " 0.003 0.002 10 " " 0.203 10
0.234 0.511 43 " " 0.235156 0.513281 42 " " 0.001 0.002 1 " " 0.201 1
0.513 0.374 50 " " 0.511719 0.371875 48 " " 0.002 0.002 2 " " 0.202 2
0.602 0.53 45 " " 0.601562 0.53125 45 " " 0.001 0.001 0 " " 0.101 0
0.943 0.583 50 " " 0.942187 0.582812 57 " " 0.001 0.0 7 " " 0.001 7
0.103 0.557 58 " " 0.103125 0.557813 56 " " 0.0 0.001 2 " " 0.1 2
0.363 0.551 51 " " 0.364844 0.548437 50 " " 0.002 0.002 1 " " 0.202 1
0.335 0.43 54 " " 0.34375 0.435156 62 " " 0.009 0.005 8 " " 0.509 8
0.329 0.342 44 " " 0.328906 0.34375 44 " " 0.0 0.002 0 " " 0.2 0
0.77 0.41 56 " " 0.76875 0.409375 57 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.605 0.748 45 " " 0.60625 0.747656 52 " " 0.001 0.001 7 " " 0.101 7
0.623 0.679 65 " " 0.621094 0.680469 61 " " 0.002 0.002 4 " " 0.202 4
0.017 0.244 43 " " 0.0171875 0.242969 42 " " 0.0 0.001 1 " " 0.1 1
0.248 0.67 49 " " 0.249219 0.671875 50 " " 0.002 0.002 1 " " 0.202 1
0.103 0.655 72 " " 0.102344 0.650781 61 " " 0.001 0.004 11 " " 0.401 11
0.041 0.543 48 " " 0.0429688 0.541406 48 " " 0.002 0.002 0 " " 0.202 0
0.727 0.671 56 " " 0.725781 0.671875 52 " " 0.001 0.001 4 " " 0.101 4
0.37 0.493 52 " " 0.369531 0.49375 46 " " 0.0 0.001 6 " " 0.1 6
0.795 0.379 48 " " 0.791406 0.380469 47 " " 0.004 0.002 1 " " 0.20400000000000001 1
0.555 0.544 56 " " 0.555469 0.544531 63 " " 0.0 0.001 7 " " 0.1 7
0.318 0.713 52 " " 0.319531 0.714844 51 " " 0.002 0.002 1 " " 0.202 1
0.453 0.621 44 " " 0.451562 0.617969 42 " " 0.002 0.003 2 " " 0.302 2
