x_2 y_2 D_2,px " " x_1 y_1 D_1,px " " dx dy dD,px " " abs(dx+dy)% dD,px
0.209 0.705 72 " " 0.208594 0.704687 70 " " 0.0 0.0 2 " " 0.0 2
0.28 0.334 50 " " 0.279687 0.334375 49 " " 0.001 0.001 1 " " 0.101 1
0.591 0.563 40 " " 0.591406 0.561719 37 " " 0.001 0.002 3 " " 0.201 3
0.884 0.116 88 " " 0.884375 0.113281 94 " " 0.001 0.002 6 " " 0.201 6
0.332 0.548 55 " " 0.332031 0.546875 56 " " 0.0 0.001 1 " " 0.1 1
0.742 0.323 59 " " 0.742188 0.321094 56 " " 0.0 0.002 3 " " 0.2 3
0.42 0.581 56 " " 0.420312 0.583594 56 " " 0.001 0.002 0 " " 0.201 0
0.787 0.198 54 " " 0.788281 0.196875 56 " " 0.001 0.001 2 " " 0.101 2
0.127 0.289 46 " " 0.128125 0.292969 44 " " 0.001 0.004 2 " " 0.401 2
0.747 0.666 55 " " 0.746875 0.666406 56 " " 0.0 0.001 1 " " 0.1 1
0.377 0.384 46 " " 0.378906 0.384375 42 " " 0.002 0.001 4 " " 0.10200000000000001 4
0.841 0.179 71 " " 0.839063 0.180469 66 " " 0.002 0.002 5 " " 0.202 5
0.407 0.285 65 " " 0.405469 0.283594 62 " " 0.002 0.002 3 " " 0.202 3
0.034 0.226 48 " " 0.0335938 0.227344 47 " " 0.001 0.002 1 " " 0.201 1
0.798 0.309 68 " " 0.796875 0.308594 66 " " 0.001 0.001 2 " " 0.101 2
0.215 0.648 58 " " 0.214844 0.65 54 " " 0.0 0.002 4 " " 0.2 4
0.654 0.567 53 " " 0.654688 0.564844 56 " " 0.001 0.002 3 " " 0.201 3
0.455 0.642 65 " " 0.455469 0.639844 59 " " 0.0 0.002 6 " " 0.2 6
0.041 0.302 52 " " 0.040625 0.302344 48 " " 0.0 0.0 4 " " 0.0 4
0.799 0.154 47 " " 0.8 0.153906 48 " " 0.001 0.0 1 " " 0.001 1
0.353 0.228 61 " " 0.353906 0.224219 59 " " 0.001 0.004 2 " " 0.401 2
0.488 0.618 47 " " 0.490625 0.620313 39 " " 0.002 0.002 8 " " 0.202 8
0.716 0.382 53 " " 0.714844 0.38125 62 " " 0.001 0.001 9 " " 0.101 9
0.159 0.151 86 " " 0.157813 0.151562 82 " " 0.001 0.001 4 " " 0.101 4
0.558 0.256 52 " " 0.557813 0.257812 51 " " 0.0 0.002 1 " " 0.2 1
0.633 0.241 90 " " 0.642187 0.242188 76 " " 0.009 0.001 14 " " 0.109 14
0.681 0.441 55 " " 0.679688 0.441406 61 " " 0.002 0.001 6 " " 0.10200000000000001 6
0.625 0.541 66 " " 0.624219 0.542188 69 " " 0.001 0.001 3 " " 0.101 3
0.875 0.242 80 " " 0.875 0.245312 74 " " 0.0 0.003 6 " " 0.3 6
0.734 0.595 86 " " 0.733594 0.594531 84 " " 0.001 0.001 2 " " 0.101 2
0.44 0.327 77 " " 0.435156 0.326562 68 " " 0.005 0.001 9 " " 0.10500000000000001 9
0.125 0.248 56 " " 0.124219 0.247656 58 " " 0.001 0.0 2 " " 0.001 2
0.27 0.377 56 " " 0.271875 0.375 51 " " 0.002 0.002 5 " " 0.202 5
0.711 0.481 48 " " 0.709375 0.480469 48 " " 0.002 0.001 0 " " 0.10200000000000001 0
0.157 0.672 100 " " 0.159375 0.670313 105 " " 0.002 0.002 5 " " 0.202 5
0.166 0.265 56 " " 0.165625 0.265625 45 " " 0.0 0.001 11 " " 0.1 11
0.692 0.206 75 " " 0.692187 0.207031 78 " " 0.0 0.001 3 " " 0.1 3
0.259 0.627 46 " " 0.259375 0.625 39 " " 0.001 0.002 7 " " 0.201 7
0.552 0.202 75 " " 0.555469 0.203125 70 " " 0.003 0.001 5 " " 0.10300000000000001 5
0.891 0.359 97 " " 0.892969 0.3625 107 " " 0.002 0.004 10 " " 0.402 10
0.752 0.233 52 " " 0.753125 0.23125 48 " " 0.001 0.002 4 " " 0.201 4
0.113 0.463 73 " " 0.110937 0.461719 70 " " 0.002 0.001 3 " " 0.10200000000000001 3
0.82 0.381 66 " " 0.821094 0.380469 68 " " 0.001 0.001 2 " " 0.101 2
0.399 0.227 46 " " 0.400781 0.228906 50 " " 0.002 0.002 4 " " 0.202 4
0.241 0.34 51 " " 0.2375 0.340625 53 " " 0.004 0.001 2 " " 0.10400000000000001 2
0.831 0.469 87 " " 0.83125 0.471875 89 " " 0.0 0.003 2 " " 0.3 2
0.37 0.609 79 " " 0.370313 0.611719 76 " " 0.001 0.003 3 " " 0.301 3
0.016 0.107 56 " " 0.0171875 0.10625 66 " " 0.002 0.001 10 " " 0.10200000000000001 10
0.538 0.446 57 " " 0.5375 0.444531 60 " " 0.001 0.002 3 " " 0.201 3
0.382 0.422 50 " " 0.382812 0.422656 48 " " 0.001 0.001 2 " " 0.101 2
0.689 0.304 66 " " 0.688281 0.304688 61 " " 0.001 0.001 5 " " 0.101 5
0.783 0.113 52 " " 0.780469 0.114844 57 " " 0.002 0.002 5 " " 0.202 5
0.116 0.02 41 " " 2 2 2 " " 2 2 2 " " 202 2
0.301 0.419 58 " " 0.302344 0.415625 62 " " 0.002 0.003 4 " " 0.302 4
