x_2 y_2 D_2,px " " x_1 y_1 D_1,px " " dx dy dD,px " " abs(dx+dy)% dD,px
0.767 0.271 88 " " 0.767187 0.270312 89 " " 0.0 0.001 1 " " 0.1 1
0.659 0.875 64 " " 2 2 2 " " 2 2 2 " " 202 2
0.125 0.081 85 " " 0.122656 0.08125 74 " " 0.002 0.0 11 " " 0.002 11
0.132 0.185 57 " " 0.13125 0.188281 60 " " 0.001 0.003 3 " " 0.301 3
0.017 0.541 60 " " 0.0171875 0.538281 55 " " 0.0 0.003 5 " " 0.3 5
0.499 0.255 70 " " 0.5 0.253906 70 " " 0.001 0.001 0 " " 0.101 0
0.577 0.456 52 " " 0.577344 0.45625 54 " " 0.0 0.0 2 " " 0.0 2
0.206 0.436 47 " " 0.203125 0.439063 49 " " 0.003 0.003 2 " " 0.303 2
0.054 0.409 82 " " 0.0546875 0.403906 72 " " 0.001 0.005 10 " " 0.501 10
0.623 0.423 70 " " 0.621094 0.424219 71 " " 0.002 0.002 1 " " 0.202 1
0.784 0.72 57 " " 0.782812 0.720312 64 " " 0.001 0.0 7 " " 0.001 7
0.298 0.81 93 " " 0.3 0.808594 84 " " 0.002 0.002 9 " " 0.202 9
0.745 0.422 61 " " 0.746875 0.420312 61 " " 0.002 0.002 0 " " 0.202 0
0.592 0.589 49 " " 0.589844 0.588281 47 " " 0.002 0.001 2 " " 0.10200000000000001 2
0.237 0.303 49 " " 0.238281 0.302344 45 " " 0.001 0.001 4 " " 0.101 4
0.341 0.523 62 " " 0.341406 0.521094 57 " " 0.001 0.002 5 " " 0.201 5
0.695 0.398 62 " " 0.692969 0.401563 62 " " 0.002 0.003 0 " " 0.302 0
0.056 0.237 46 " " 0.05625 0.238281 46 " " 0.0 0.002 0 " " 0.2 0
0.091 0.228 58 " " 0.0914062 0.228125 54 " " 0.0 0.0 4 " " 0.0 4
0.047 0.198 48 " " 0.0460938 0.197656 43 " " 0.001 0.0 5 " " 0.001 5
0.481 0.732 55 " " 0.48125 0.733594 55 " " 0.0 0.002 0 " " 0.2 0
0.114 0.656 65 " " 0.117188 0.660156 68 " " 0.003 0.004 3 " " 0.403 3
0.016 0.175 42 " " 0.015625 0.174219 44 " " 0.001 0.001 2 " " 0.101 2
0.149 0.135 63 " " 0.148438 0.135156 62 " " 0.001 0.0 1 " " 0.001 1
0.873 0.259 56 " " 0.875 0.258594 50 " " 0.002 0.0 6 " " 0.002 6
0.27 0.415 93 " " 0.267969 0.417188 83 " " 0.002 0.002 10 " " 0.202 10
0.035 0.466 52 " " 0.034375 0.46875 53 " " 0.001 0.003 1 " " 0.301 1
0.173 0.604 58 " " 0.172656 0.60625 56 " " 0.001 0.002 2 " " 0.201 2
0.547 0.323 68 " " 0.546875 0.321094 68 " " 0.0 0.002 0 " " 0.2 0
0.684 0.557 54 " " 0.682813 0.557813 49 " " 0.002 0.001 5 " " 0.10200000000000001 5
0.287 0.232 73 " " 0.288281 0.228125 68 " " 0.002 0.004 5 " " 0.402 5
0.149 0.709 51 " " 0.151562 0.710156 52 " " 0.002 0.002 1 " " 0.202 1
0.018 0.231 52 " " 0.0179687 0.23125 52 " " 0.0 0.0 0 " " 0.0 0
0.282 0.483 50 " " 0.28125 0.484375 51 " " 0.001 0.002 1 " " 0.201 1
0.142 0.574 58 " " 0.140625 0.575 57 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.845 0.495 55 " " 0.844531 0.494531 53 " " 0.0 0.0 2 " " 0.0 2
0.423 0.438 61 " " 0.421094 0.440625 62 " " 0.002 0.003 1 " " 0.302 1
0.709 0.352 57 " " 0.710156 0.352344 55 " " 0.001 0.001 2 " " 0.101 2
0.059 0.637 79 " " 0.059375 0.634375 82 " " 0.001 0.003 3 " " 0.301 3
0.161 0.652 53 " " 0.160156 0.65 48 " " 0.001 0.002 5 " " 0.201 5
0.734 0.024 54 " " 0.736719 0.0179687 43 " " 0.002 0.006 11 " " 0.602 11
0.452 0.605 48 " " 0.452344 0.605469 51 " " 0.0 0.001 3 " " 0.1 3
0.141 0.457 66 " " 0.142969 0.453906 66 " " 0.002 0.003 0 " " 0.302 0
0.541 0.411 62 " " 0.540625 0.410937 59 " " 0.001 0.0 3 " " 0.001 3
0.945 0.406 58 " " 0.942187 0.405469 56 " " 0.002 0.001 2 " " 0.10200000000000001 2
0.558 0.673 58 " " 0.558594 0.671094 55 " " 0.001 0.002 3 " " 0.201 3
0.729 0.095 79 " " 0.727344 0.0992187 87 " " 0.002 0.005 8 " " 0.502 8
0.506 0.178 71 " " 0.510156 0.178906 69 " " 0.004 0.001 2 " " 0.10400000000000001 2
0.31 0.652 53 " " 0.310156 0.65 53 " " 0.0 0.002 0 " " 0.2 0
0.03 0.023 67 " " 2 2 2 " " 2 2 2 " " 202 2
