x_2 y_2 D_2,px " " x_1 y_1 D_1,px " " dx dy dD,px " " abs(dx+dy)% dD,px
0.348 0.6 64 " " 0.349219 0.600781 63 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.218 0.355 75 " " 0.219531 0.355469 70 " " 0.002 0.0 5 " " 0.002 5
0.28 0.424 63 " " 0.278906 0.428906 71 " " 0.002 0.005 8 " " 0.502 8
0.049 0.73 79 " " 0.0515625 0.729688 81 " " 0.002 0.001 2 " " 0.10200000000000001 2
0.302 0.381 53 " " 0.3 0.382031 54 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.522 0.198 121 " " 0.520312 0.201562 105 " " 0.002 0.003 16 " " 0.302 16
0.271 0.112 63 " " 0.271875 0.1125 69 " " 0.001 0.001 6 " " 0.101 6
0.56 0.245 61 " " 0.561719 0.245312 70 " " 0.002 0.001 9 " " 0.10200000000000001 9
0.31 0.516 57 " " 0.310937 0.516406 52 " " 0.001 0.0 5 " " 0.001 5
0.809 0.191 81 " " 0.807031 0.189063 77 " " 0.002 0.002 4 " " 0.202 4
0.164 0.343 65 " " 0.166406 0.342969 68 " " 0.002 0.0 3 " " 0.002 3
0.277 0.241 62 " " 0.277344 0.242969 70 " " 0.001 0.002 8 " " 0.201 8
0.402 0.411 49 " " 0.402344 0.411719 47 " " 0.001 0.001 2 " " 0.101 2
0.142 0.63 56 " " 0.142969 0.633594 55 " " 0.001 0.003 1 " " 0.301 1
0.32 0.289 60 " " 0.319531 0.291406 64 " " 0.0 0.002 4 " " 0.2 4
0.96 0.377 48 " " 0.959375 0.374219 46 " " 0.001 0.002 2 " " 0.201 2
0.906 0.635 48 " " 0.908594 0.6375 47 " " 0.002 0.002 1 " " 0.202 1
0.154 0.579 55 " " 0.155469 0.582031 47 " " 0.002 0.003 8 " " 0.302 8
0.795 0.705 53 " " 0.797656 0.707031 51 " " 0.002 0.002 2 " " 0.202 2
0.874 0.169 58 " " 0.875781 0.167969 59 " " 0.002 0.001 1 " " 0.10200000000000001 1
0.215 0.635 57 " " 0.215625 0.633594 62 " " 0.001 0.002 5 " " 0.201 5
0.316 0.65 51 " " 0.317969 0.651563 56 " " 0.002 0.002 5 " " 0.202 5
0.078 0.445 51 " " 0.0789063 0.446875 56 " " 0.001 0.002 5 " " 0.201 5
0.408 0.598 47 " " 0.408594 0.598437 48 " " 0.001 0.0 1 " " 0.001 1
0.827 0.353 49 " " 0.825781 0.354688 42 " " 0.001 0.002 7 " " 0.201 7
0.886 0.349 56 " " 0.889063 0.35 53 " " 0.003 0.001 3 " " 0.10300000000000001 3
0.925 0.318 54 " " 0.926562 0.321094 60 " " 0.002 0.003 6 " " 0.302 6
0.547 0.593 64 " " 0.546875 0.59375 61 " " 0.0 0.001 3 " " 0.1 3
0.345 0.314 44 " " 0.346875 0.317187 41 " " 0.002 0.003 3 " " 0.302 3
0.902 0.407 54 " " 0.905469 0.40625 46 " " 0.003 0.001 8 " " 0.10300000000000001 8
